order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty,payment_type
4431,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-02-07T05:42:59.000-06:00,Quinn Baker,Australia,Perth,TimelessHomeStyles.com,CODE000000004431,Y,SUCCESS,3.0,Internet Banking
4432,13,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-09-01T07:02:33.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000004432,N,Network Error,18.0,Internet Banking
4433,9,14,TV Stand,Living Room Furniture,89.99,2021-06-17T11:02:00.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004433,N,Insufficient Funds,1.0,Internet Banking
4434,14,20,Standing Desk,Home Office Furniture,249.99,2020-05-14T10:49:27.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000004434,N,Insufficient Funds,4.0,Internet Banking
4435,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-06-07T03:58:40.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000004435,Y,SUCCESS,2.0,Internet Banking
4436,1,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-02T09:02:06.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000004436,N,Network Error,3.0,Internet Banking
4437,11,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-30T09:50:12.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004437,N,Insufficient Funds,3.0,Card
4438,9,5,Oak Dining Table,Dining Room Furniture,399.99,2021-08-12T07:35:11.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000004438,Y,SUCCESS,4.0,Internet Banking
4439,9,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-06-06T14:16:04.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000004439,N,Network Error,3.0,Internet Banking
4440,20,12,Upholstered Bench,Entryway Furniture,99.99,2021-03-22T18:01:53.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000004440,Y,SUCCESS,21.0,Internet Banking
4441,18,4,Recliner Chair,Living Room Furniture,249.99,2020-12-07T08:29:00.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000004441,Y,SUCCESS,3.0,UPI
4442,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-08-09T04:01:42.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004442,Y,SUCCESS,3.0,Internet Banking
4443,2,5,Oak Dining Table,Dining Room Furniture,399.99,2020-05-06T21:10:48.000-05:00,Bob Smith,USA,Los Angeles,CozyCornerDecor.com,CODE000000004443,Y,SUCCESS,30.0,Internet Banking
4444,12,12,Upholstered Bench,Entryway Furniture,99.99,2021-09-05T17:55:22.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000004444,Y,SUCCESS,1.0,Internet Banking
4445,8,14,TV Stand,Living Room Furniture,89.99,2020-04-23T18:11:46.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004445,Y,SUCCESS,20.0,Internet Banking
4446,11,5,Oak Dining Table,Dining Room Furniture,399.99,2021-10-09T18:15:23.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000004446,N,Insufficient Funds,3.0,Card
4447,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-02-08T09:05:41.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004447,Y,SUCCESS,15.0,Internet Banking
4448,9,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-09-28T00:14:43.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004448,Y,SUCCESS,5.0,Internet Banking
4449,12,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-20T05:32:52.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000004449,N,Insufficient Funds,5.0,Card
4450,1,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-02-12T20:10:32.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004450,Y,SUCCESS,4.0,Internet Banking
4451,19,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-06-07T03:14:33.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000004451,N,Network Error,5.0,Internet Banking
4452,8,12,Upholstered Bench,Entryway Furniture,99.99,2020-10-12T22:23:17.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000004452,Y,SUCCESS,25.0,Internet Banking
4453,9,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-02-01T09:26:53.000-06:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000004453,N,Insufficient Funds,5.0,Internet Banking
4454,15,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-17T07:05:11.000-06:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000004454,N,Insufficient Funds,5.0,Internet Banking
4455,4,13,Glass Console Table,Entryway Furniture,129.99,2020-02-22T23:48:01.000-06:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000004455,N,Insufficient Funds,5.0,Card
4456,20,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-12-29T02:39:43.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004456,Y,SUCCESS,20.0,Internet Banking
4457,15,11,Vanity Dresser,Bedroom Furniture,189.99,2021-04-09T00:32:19.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000004457,N,Network Error,4.0,Card
4458,20,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-03-06T19:00:31.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004458,Y,SUCCESS,20.0,UPI
4459,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-11-18T12:21:07.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000004459,N,Insufficient Funds,2.0,Internet Banking
4460,15,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-03-18T06:53:26.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000004460,Y,SUCCESS,2.0,Internet Banking
4461,17,14,TV Stand,Living Room Furniture,89.99,2020-05-04T21:21:52.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004461,N,Insufficient Funds,2.0,Internet Banking
4462,1,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-01T12:25:26.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000004462,Y,SUCCESS,2.0,Internet Banking
4463,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-16T17:50:25.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004463,N,Insufficient Funds,3.0,Card
4464,8,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-03-08T16:59:54.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004464,N,Insufficient Funds,21.0,Internet Banking
4465,1,20,Standing Desk,Home Office Furniture,249.99,2020-02-27T20:05:22.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000004465,Y,SUCCESS,2.0,Internet Banking
4466,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-12-26T15:23:37.000-06:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000004466,Y,SUCCESS,2.0,Internet Banking
4467,6,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-15T09:57:55.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000004467,N,Network Error,3.0,Card
4468,19,11,Vanity Dresser,Bedroom Furniture,189.99,2021-07-04T11:15:08.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000004468,N,Insufficient Funds,4.0,Internet Banking
4469,2,8,Modular Bookcase,Home Office Furniture,199.99,2021-07-30T13:48:34.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000004469,Y,SUCCESS,7.0,Internet Banking
4470,14,17,Kids Bunk Bed,Kids Furniture,249.99,2020-06-05T08:59:20.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000004470,Y,SUCCESS,3.0,Internet Banking
4471,3,12,Upholstered Bench,Entryway Furniture,99.99,2020-06-18T08:40:58.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000004471,Y,SUCCESS,3.0,Card
4472,6,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-27T19:59:45.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000004472,Y,SUCCESS,3.0,Internet Banking
4473,4,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-02-11T12:46:45.000-06:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004473,N,Insufficient Funds,5.0,Internet Banking
4474,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-02-26T18:28:08.000-06:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000004474,Y,SUCCESS,3.0,Card
4475,4,14,TV Stand,Living Room Furniture,89.99,2021-04-04T11:47:59.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004475,Y,SUCCESS,3.0,Card
4476,20,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-19T17:01:58.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004476,N,Insufficient Funds,18.0,Internet Banking
4477,10,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-02-06T01:35:10.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004477,N,Insufficient Funds,2.0,Internet Banking
4478,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-07-02T10:09:18.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004478,Y,SUCCESS,3.0,Internet Banking
4479,2,17,Kids Bunk Bed,Kids Furniture,249.99,2020-06-23T14:09:50.000-05:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000004479,N,Insufficient Funds,18.0,Internet Banking
4480,9,12,Upholstered Bench,Entryway Furniture,99.99,2020-06-11T02:25:43.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000004480,N,Insufficient Funds,1.0,UPI
4481,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-09-17T11:02:53.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000004481,Y,SUCCESS,3.0,Internet Banking
4482,14,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-10-27T06:20:26.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000004482,N,Network Error,4.0,Internet Banking
4483,10,12,Upholstered Bench,Entryway Furniture,99.99,2021-11-02T07:15:34.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004483,Y,SUCCESS,4.0,Internet Banking
4484,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-15T18:15:15.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000004484,Y,SUCCESS,3.0,Card
4485,20,17,Kids Bunk Bed,Kids Furniture,249.99,2021-01-13T00:21:58.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004485,Y,SUCCESS,10.0,UPI
4486,6,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-07-24T09:59:30.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000004486,N,Insufficient Funds,4.0,Internet Banking
4487,16,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-08-06T07:51:33.000-05:00,Peter Adams,Australia,Perth,TimelessHomeStyles.com,CODE000000004487,N,Insufficient Funds,2.0,Internet Banking
4488,17,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-07-17T21:01:28.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004488,Y,SUCCESS,2.0,Card
4489,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-20T05:24:37.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004489,N,Insufficient Funds,5.0,Card
4490,7,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-04-28T06:11:41.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004490,N,Network Error,1.0,Internet Banking
4491,7,12,Upholstered Bench,Entryway Furniture,99.99,2021-04-10T12:44:15.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004491,Y,SUCCESS,3.0,Internet Banking
4492,20,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-13T09:52:23.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004492,Y,SUCCESS,28.0,Internet Banking
4493,18,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-25T07:37:10.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000004493,N,Network Error,2.0,Internet Banking
4494,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-07T11:42:34.000-06:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000004494,N,Network Error,2.0,Internet Banking
4495,3,14,TV Stand,Living Room Furniture,89.99,2020-07-12T14:15:25.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000004495,N,Network Error,2.0,Internet Banking
4496,15,5,Oak Dining Table,Dining Room Furniture,399.99,2020-04-12T00:51:15.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000004496,N,Insufficient Funds,3.0,Internet Banking
4497,12,8,Modular Bookcase,Home Office Furniture,199.99,2020-09-30T16:40:26.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000004497,Y,SUCCESS,2.0,Internet Banking
4498,10,12,Upholstered Bench,Entryway Furniture,99.99,2021-10-28T11:24:24.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000004498,Y,SUCCESS,4.0,Card
4499,16,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-07T17:25:00.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000004499,Y,SUCCESS,4.0,Internet Banking
4500,18,13,Glass Console Table,Entryway Furniture,129.99,2021-02-14T12:37:46.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000004500,N,Insufficient Funds,5.0,Internet Banking
4501,16,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-06T01:54:20.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000004501,N,Network Error,4.0,Internet Banking
4502,9,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-12-28T08:21:40.000-06:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000004502,N,Network Error,4.0,UPI
4503,18,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-12-28T22:45:01.000-06:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000004503,Y,SUCCESS,3.0,Internet Banking
4504,10,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-11T05:12:48.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004504,Y,SUCCESS,2.0,Internet Banking
4505,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-17T05:58:17.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000004505,Y,SUCCESS,1.0,Internet Banking
4506,10,14,TV Stand,Living Room Furniture,89.99,2021-12-19T03:18:45.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000004506,Y,SUCCESS,1.0,UPI
4507,1,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-10-30T00:08:28.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004507,Y,SUCCESS,2.0,Internet Banking
4508,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-05-02T13:22:17.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000004508,N,Network Error,5.0,UPI
4509,12,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-08-27T05:53:00.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000004509,Y,SUCCESS,1.0,UPI
4510,12,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-06-01T09:20:38.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000004510,N,Network Error,3.0,Internet Banking
4511,18,12,Upholstered Bench,Entryway Furniture,99.99,2020-10-26T15:46:53.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000004511,N,Network Error,3.0,Internet Banking
4512,13,5,Oak Dining Table,Dining Room Furniture,399.99,2021-08-16T11:01:48.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000004512,N,Network Error,12.0,UPI
4513,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-06-05T02:04:40.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004513,Y,SUCCESS,1.0,Card
4514,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-02-17T03:53:34.000-06:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000004514,N,Insufficient Funds,5.0,Card
4515,7,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-05-03T08:36:39.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004515,N,Network Error,1.0,Internet Banking
4516,1,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-07T18:38:41.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004516,N,Network Error,5.0,Internet Banking
4517,4,20,Standing Desk,Home Office Furniture,249.99,2020-01-17T12:34:35.000-06:00,Daniel Brown,Australia,Melbourne,TimelessHomeStyles.com,CODE000000004517,Y,SUCCESS,5.0,Internet Banking
4518,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-13T07:36:06.000-06:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000004518,Y,SUCCESS,2.0,Internet Banking
4519,20,11,Vanity Dresser,Bedroom Furniture,189.99,2020-03-01T11:37:18.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004519,N,Network Error,24.0,Card
4520,2,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-06-02T03:31:10.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000004520,Y,SUCCESS,25.0,Card
4521,19,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-09-30T02:35:17.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000004521,N,Insufficient Funds,1.0,Internet Banking
4522,19,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-05T17:09:22.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000004522,N,Network Error,4.0,Internet Banking
4523,18,4,Recliner Chair,Living Room Furniture,249.99,2020-07-13T13:45:37.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000004523,N,Network Error,2.0,Internet Banking
4524,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-04-04T13:17:32.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000004524,N,Network Error,2.0,Internet Banking
4525,11,20,Standing Desk,Home Office Furniture,249.99,2021-06-13T22:04:56.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004525,N,Network Error,4.0,Internet Banking
4526,7,13,Glass Console Table,Entryway Furniture,129.99,2021-06-03T17:45:44.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004526,Y,SUCCESS,2.0,Card
4527,9,5,Oak Dining Table,Dining Room Furniture,399.99,2021-12-04T16:07:25.000-06:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004527,Y,SUCCESS,3.0,Internet Banking
4528,1,4,Recliner Chair,Living Room Furniture,249.99,2021-09-10T05:12:35.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004528,Y,SUCCESS,3.0,Internet Banking
4529,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-04-15T17:41:00.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000004529,Y,SUCCESS,5.0,Internet Banking
4530,4,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-10-23T20:52:50.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000004530,Y,SUCCESS,3.0,Internet Banking
4531,4,11,Vanity Dresser,Bedroom Furniture,189.99,2021-07-24T23:12:46.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000004531,Y,SUCCESS,4.0,Internet Banking
4532,8,5,Oak Dining Table,Dining Room Furniture,399.99,2021-01-23T17:23:46.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004532,N,Insufficient Funds,20.0,Internet Banking
4533,18,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-28T14:04:12.000-05:00,Rachel Evans,Germany,Munich,TimelessHomeStyles.com,CODE000000004533,N,Insufficient Funds,3.0,UPI
4534,20,14,TV Stand,Living Room Furniture,89.99,2020-04-23T00:46:19.000-05:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000004534,N,Network Error,30.0,Internet Banking
4535,13,5,Oak Dining Table,Dining Room Furniture,399.99,2021-02-19T03:25:50.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000004535,N,Network Error,20.0,Internet Banking
4536,16,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-27T00:05:30.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004536,Y,SUCCESS,2.0,Internet Banking
4537,8,13,Glass Console Table,Entryway Furniture,129.99,2021-10-16T18:50:45.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004537,N,Network Error,10.0,Internet Banking
4538,4,5,Oak Dining Table,Dining Room Furniture,399.99,2021-01-10T03:19:45.000-06:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004538,N,Insufficient Funds,4.0,Internet Banking
4539,3,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-24T06:12:32.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000004539,Y,SUCCESS,3.0,Card
4540,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-25T08:45:34.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000004540,Y,SUCCESS,3.0,Internet Banking
4541,7,17,Kids Bunk Bed,Kids Furniture,249.99,2021-08-19T22:38:00.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004541,N,Network Error,3.0,Card
4542,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-03-19T14:52:28.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000004542,Y,SUCCESS,3.0,Internet Banking
4543,14,12,Upholstered Bench,Entryway Furniture,99.99,2021-06-29T06:24:00.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000004543,N,Network Error,3.0,Internet Banking
4544,3,4,Recliner Chair,Living Room Furniture,249.99,2020-03-26T00:24:41.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000004544,N,Insufficient Funds,4.0,Internet Banking
4545,20,4,Recliner Chair,Living Room Furniture,249.99,2021-09-12T15:49:23.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000004545,N,Insufficient Funds,6.0,Card
4546,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-11-01T23:52:49.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000004546,N,Network Error,3.0,Internet Banking
4547,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-11-16T18:40:54.000-06:00,Quinn Baker,Australia,Perth,HomeHavenFurniture.com,CODE000000004547,N,Insufficient Funds,2.0,Internet Banking
4548,2,13,Glass Console Table,Entryway Furniture,129.99,2021-10-13T05:04:32.000-05:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000004548,Y,SUCCESS,12.0,Internet Banking
4549,16,12,Upholstered Bench,Entryway Furniture,99.99,2021-04-16T08:57:14.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000004549,N,Network Error,5.0,Internet Banking
4550,14,5,Oak Dining Table,Dining Room Furniture,399.99,2020-11-11T10:03:11.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000004550,Y,SUCCESS,5.0,Internet Banking
4551,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-02T00:28:55.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004551,N,Insufficient Funds,10.0,Internet Banking
4552,10,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-06-04T18:29:17.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000004552,Y,SUCCESS,1.0,Card
4553,11,12,Upholstered Bench,Entryway Furniture,99.99,2021-09-09T10:48:28.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004553,N,Insufficient Funds,3.0,Internet Banking
4554,20,12,Upholstered Bench,Entryway Furniture,99.99,2021-10-16T07:16:57.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000004554,N,Network Error,12.0,Card
4555,2,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-07-30T20:20:36.000-05:00,Bob Smith,USA,Los Angeles,CozyCornerDecor.com,CODE000000004555,Y,SUCCESS,10.0,Internet Banking
4556,10,17,Kids Bunk Bed,Kids Furniture,249.99,2020-12-02T06:09:08.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004556,N,Network Error,2.0,Internet Banking
4557,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-11-20T06:54:16.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000004557,Y,SUCCESS,20.0,Card
4558,2,13,Glass Console Table,Entryway Furniture,129.99,2020-10-02T02:20:28.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000004558,Y,SUCCESS,35.0,Internet Banking
4559,5,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-12-12T09:45:44.000-06:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000004559,Y,SUCCESS,4.0,Internet Banking
4560,17,13,Glass Console Table,Entryway Furniture,129.99,2020-02-09T09:04:05.000-06:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004560,N,Insufficient Funds,3.0,Internet Banking
