customer_id,product_id,order_id,product_name,product_category,price,datetime,customer_name,country,city
19,10,5482,Metal Bed Frame,Bedroom Furniture,149.99,2021-07-29T04:52:12.000-05:00,Sam Phillips,Canada,Montreal
12,10,5501,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-09T09:50:59.000-06:00,Liam Walker,Australia,Adelaide
20,10,5508,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-26T01:28:07.000-05:00,Tina Rodriguez,USA,Chicago
20,10,5520,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-10T03:20:45.000-06:00,Tina Rodriguez,USA,Chicago
20,10,5551,Metal Bed Frame,Bedroom Furniture,149.99,2020-05-30T20:28:10.000-05:00,Tina Rodriguez,USA,Chicago
19,10,5578,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-17T14:51:57.000-05:00,Sam Phillips,Canada,Montreal
13,10,5599,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-22T21:18:50.000-06:00,Mona Hall,Germany,Berlin
14,10,5608,Metal Bed Frame,Bedroom Furniture,149.99,2021-07-02T15:16:53.000-05:00,Nathan King,Canada,Calgary
2,3,5009,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-25T19:37:53.000-05:00,Bob Smith,USA,Los Angeles
1,3,5031,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-24T03:41:57.000-05:00,Alice Johnson,USA,Phoenix
12,3,5054,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-02T22:28:39.000-05:00,Liam Walker,Australia,Adelaide
15,3,5089,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-28T09:17:06.000-05:00,Olivia Scott,Canada,Calgary
5,3,5108,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-19T03:45:36.000-05:00,Eva Garcia,Germany,Cologne
3,3,5113,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-03T23:24:30.000-05:00,Catherine Lee,Canada,Toronto
5,3,5132,L-Shaped Sofa,Living Room Furniture,499.99,2021-02-06T14:10:42.000-06:00,Eva Garcia,Germany,Cologne
8,3,5140,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-05T17:23:46.000-05:00,Harry Martinez,Canada,Vancouver
7,3,5170,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-25T16:59:53.000-05:00,Grace Thompson,Germany,Frankfurt
14,3,5187,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-03T02:37:59.000-05:00,Nathan King,Canada,Calgary
3,3,5188,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-15T01:12:33.000-05:00,Catherine Lee,Canada,Toronto
16,3,5200,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-25T19:57:08.000-05:00,Peter Adams,Australia,Perth
11,3,5223,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-01T09:04:04.000-05:00,Karen Young,Germany,Frankfurt
16,3,5246,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-18T17:50:05.000-06:00,Peter Adams,Australia,Perth
2,3,5250,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-12T00:18:24.000-06:00,Bob Smith,USA,Los Angeles
19,3,5276,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-13T07:21:50.000-06:00,Sam Phillips,Canada,Montreal
8,3,5283,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-04T22:39:43.000-05:00,Harry Martinez,Canada,Vancouver
13,3,5310,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-28T10:55:29.000-05:00,Mona Hall,Germany,Berlin
12,3,5331,L-Shaped Sofa,Living Room Furniture,499.99,2021-11-07T16:08:02.000-06:00,Liam Walker,Australia,Adelaide
10,3,5337,L-Shaped Sofa,Living Room Furniture,499.99,2021-04-17T12:00:41.000-05:00,Jack Lewis,Australia,Perth
3,3,5344,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-14T17:41:23.000-05:00,Catherine Lee,Canada,Toronto
3,3,5348,L-Shaped Sofa,Living Room Furniture,499.99,2021-11-11T02:17:59.000-06:00,Catherine Lee,Canada,Toronto
8,3,5404,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-29T00:18:38.000-05:00,Harry Martinez,Canada,Vancouver
7,3,5433,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-25T03:27:23.000-06:00,Grace Thompson,Germany,Frankfurt
17,3,5499,L-Shaped Sofa,Living Room Furniture,499.99,2020-06-05T05:07:46.000-05:00,Quinn Baker,Australia,Perth
10,3,5513,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-05T04:50:29.000-05:00,Jack Lewis,Australia,Perth
20,3,5515,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-16T10:49:48.000-05:00,Tina Rodriguez,USA,Chicago
10,3,5522,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-24T16:55:17.000-05:00,Jack Lewis,Australia,Perth
8,3,5542,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-27T04:14:15.000-05:00,Harry Martinez,Canada,Vancouver
13,3,5566,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-12T04:32:44.000-05:00,Mona Hall,Germany,Berlin
20,3,5586,L-Shaped Sofa,Living Room Furniture,499.99,2020-02-27T04:51:39.000-06:00,Tina Rodriguez,USA,Chicago
16,3,5595,L-Shaped Sofa,Living Room Furniture,499.99,2021-01-15T20:58:25.000-06:00,Peter Adams,Australia,Perth
9,12,5047,Upholstered Bench,Entryway Furniture,99.99,2020-09-05T00:04:40.000-05:00,Ivy Clark,Australia,Melbourne
12,12,5057,Upholstered Bench,Entryway Furniture,99.99,2020-03-28T08:31:42.000-05:00,Liam Walker,Australia,Adelaide
14,12,5085,Upholstered Bench,Entryway Furniture,99.99,2020-01-27T08:44:21.000-06:00,Nathan King,Canada,Calgary
15,12,5096,Upholstered Bench,Entryway Furniture,99.99,2020-12-09T02:08:14.000-06:00,Olivia Scott,Canada,Calgary
2,12,5112,Upholstered Bench,Entryway Furniture,99.99,2021-09-15T05:03:21.000-05:00,Bob Smith,USA,Los Angeles
7,12,5119,Upholstered Bench,Entryway Furniture,99.99,2021-02-19T10:23:21.000-06:00,Grace Thompson,Germany,Frankfurt
17,12,5197,Upholstered Bench,Entryway Furniture,99.99,2021-07-07T09:42:09.000-05:00,Quinn Baker,Australia,Perth
20,12,5236,Upholstered Bench,Entryway Furniture,99.99,2020-04-22T02:24:25.000-05:00,Tina Rodriguez,USA,Chicago
20,12,5266,Upholstered Bench,Entryway Furniture,99.99,2020-09-06T07:17:52.000-05:00,Tina Rodriguez,USA,Chicago
16,12,5287,Upholstered Bench,Entryway Furniture,99.99,2020-12-09T16:33:35.000-06:00,Peter Adams,Australia,Perth
2,12,5295,Upholstered Bench,Entryway Furniture,99.99,2021-05-21T04:10:59.000-05:00,Bob Smith,USA,Los Angeles
11,12,5300,Upholstered Bench,Entryway Furniture,99.99,2021-04-02T17:26:07.000-05:00,Karen Young,Germany,Frankfurt
11,12,5355,Upholstered Bench,Entryway Furniture,99.99,2020-11-20T17:56:28.000-06:00,Karen Young,Germany,Frankfurt
11,12,5389,Upholstered Bench,Entryway Furniture,99.99,2021-07-09T02:04:01.000-05:00,Karen Young,Germany,Frankfurt
16,12,5403,Upholstered Bench,Entryway Furniture,99.99,2021-01-23T19:18:09.000-06:00,Peter Adams,Australia,Perth
16,12,5468,Upholstered Bench,Entryway Furniture,99.99,2021-04-25T01:56:47.000-05:00,Peter Adams,Australia,Perth
12,12,5510,Upholstered Bench,Entryway Furniture,99.99,2020-10-31T13:31:48.000-05:00,Liam Walker,Australia,Adelaide
17,12,5519,Upholstered Bench,Entryway Furniture,99.99,2020-08-22T01:59:09.000-05:00,Quinn Baker,Australia,Perth
19,12,5521,Upholstered Bench,Entryway Furniture,99.99,2020-12-19T08:07:17.000-06:00,Sam Phillips,Canada,Montreal
1,12,5532,Upholstered Bench,Entryway Furniture,99.99,2020-05-07T01:31:54.000-05:00,Alice Johnson,USA,Phoenix
8,12,5540,Upholstered Bench,Entryway Furniture,99.99,2020-12-28T02:24:32.000-06:00,Harry Martinez,Canada,Vancouver
2,12,5544,Upholstered Bench,Entryway Furniture,99.99,2020-03-23T23:05:30.000-05:00,Bob Smith,USA,Los Angeles
16,12,5576,Upholstered Bench,Entryway Furniture,99.99,2021-04-22T00:31:43.000-05:00,Peter Adams,Australia,Perth
4,12,5585,Upholstered Bench,Entryway Furniture,99.99,2020-01-15T06:54:21.000-06:00,Daniel Brown,Australia,Melbourne
1,12,5622,Upholstered Bench,Entryway Furniture,99.99,2021-02-17T11:03:33.000-06:00,Alice Johnson,USA,Phoenix
8,8,5053,Modular Bookcase,Home Office Furniture,199.99,2021-06-30T11:08:16.000-05:00,Harry Martinez,Canada,Vancouver
4,8,5059,Modular Bookcase,Home Office Furniture,199.99,2020-06-09T13:22:47.000-05:00,Daniel Brown,Australia,Melbourne
19,8,5066,Modular Bookcase,Home Office Furniture,199.99,2020-10-18T12:13:25.000-05:00,Sam Phillips,Canada,Montreal
5,8,5090,Modular Bookcase,Home Office Furniture,199.99,2021-11-30T02:31:30.000-06:00,Eva Garcia,Germany,Cologne
19,8,5153,Modular Bookcase,Home Office Furniture,199.99,2021-03-09T00:43:47.000-06:00,Sam Phillips,Canada,Montreal
9,8,5154,Modular Bookcase,Home Office Furniture,199.99,2020-07-30T20:05:38.000-05:00,Ivy Clark,Australia,Melbourne
11,8,5168,Modular Bookcase,Home Office Furniture,199.99,2020-01-24T11:45:44.000-06:00,Karen Young,Germany,Frankfurt
6,8,5175,Modular Bookcase,Home Office Furniture,199.99,2021-04-22T19:43:29.000-05:00,Frank Wilson,Canada,Calgary
18,8,5186,Modular Bookcase,Home Office Furniture,199.99,2021-04-25T04:31:20.000-05:00,Rachel Evans,Germany,Munich
3,8,5189,Modular Bookcase,Home Office Furniture,199.99,2020-05-13T18:52:08.000-05:00,Catherine Lee,Canada,Toronto
11,8,5192,Modular Bookcase,Home Office Furniture,199.99,2020-08-22T11:01:09.000-05:00,Karen Young,Germany,Frankfurt
20,8,5206,Modular Bookcase,Home Office Furniture,199.99,2020-07-26T00:59:47.000-05:00,Tina Rodriguez,USA,Chicago
9,8,5225,Modular Bookcase,Home Office Furniture,199.99,2021-05-14T11:45:09.000-05:00,Ivy Clark,Australia,Melbourne
10,8,5241,Modular Bookcase,Home Office Furniture,199.99,2020-06-30T18:25:09.000-05:00,Jack Lewis,Australia,Perth
7,8,5253,Modular Bookcase,Home Office Furniture,199.99,2021-02-17T19:58:05.000-06:00,Grace Thompson,Germany,Frankfurt
16,8,5261,Modular Bookcase,Home Office Furniture,199.99,2020-12-09T13:50:05.000-06:00,Peter Adams,Australia,Perth
8,8,5268,Modular Bookcase,Home Office Furniture,199.99,2020-04-06T22:36:45.000-05:00,Harry Martinez,Canada,Vancouver
20,8,5292,Modular Bookcase,Home Office Furniture,199.99,2020-02-14T13:33:16.000-06:00,Tina Rodriguez,USA,Chicago
15,8,5336,Modular Bookcase,Home Office Furniture,199.99,2020-07-20T15:50:30.000-05:00,Olivia Scott,Canada,Calgary
9,8,5356,Modular Bookcase,Home Office Furniture,199.99,2021-10-19T20:51:18.000-05:00,Ivy Clark,Australia,Melbourne
19,8,5375,Modular Bookcase,Home Office Furniture,199.99,2021-07-22T21:26:37.000-05:00,Sam Phillips,Canada,Montreal
12,8,5418,Modular Bookcase,Home Office Furniture,199.99,2021-03-27T11:23:40.000-05:00,Liam Walker,Australia,Adelaide
2,8,5431,Modular Bookcase,Home Office Furniture,199.99,2021-11-04T22:21:44.000-05:00,Bob Smith,USA,Los Angeles
5,8,5442,Modular Bookcase,Home Office Furniture,199.99,2020-01-31T10:36:33.000-06:00,Eva Garcia,Germany,Cologne
13,8,5469,Modular Bookcase,Home Office Furniture,199.99,2020-07-12T13:06:55.000-05:00,Mona Hall,Germany,Berlin
11,8,5507,Modular Bookcase,Home Office Furniture,199.99,2021-06-21T00:47:32.000-05:00,Karen Young,Germany,Frankfurt
17,8,5514,Modular Bookcase,Home Office Furniture,199.99,2021-07-31T17:12:29.000-05:00,Quinn Baker,Australia,Perth
4,8,5533,Modular Bookcase,Home Office Furniture,199.99,2020-10-07T00:33:47.000-05:00,Daniel Brown,Australia,Melbourne
8,8,5550,Modular Bookcase,Home Office Furniture,199.99,2021-01-01T09:49:59.000-06:00,Harry Martinez,Canada,Vancouver
10,8,5568,Modular Bookcase,Home Office Furniture,199.99,2020-12-12T14:08:49.000-06:00,Jack Lewis,Australia,Perth
19,8,5596,Modular Bookcase,Home Office Furniture,199.99,2020-01-13T15:23:01.000-06:00,Sam Phillips,Canada,Montreal
7,8,5601,Modular Bookcase,Home Office Furniture,199.99,2021-12-28T18:07:33.000-06:00,Grace Thompson,Germany,Frankfurt
15,8,5624,Modular Bookcase,Home Office Furniture,199.99,2021-03-24T02:18:45.000-05:00,Olivia Scott,Canada,Calgary
18,11,5011,Vanity Dresser,Bedroom Furniture,189.99,2020-09-14T19:17:19.000-05:00,Rachel Evans,Germany,Munich
1,11,5032,Vanity Dresser,Bedroom Furniture,189.99,2020-11-03T10:50:26.000-06:00,Alice Johnson,USA,Phoenix
8,11,5039,Vanity Dresser,Bedroom Furniture,189.99,2021-04-26T02:29:33.000-05:00,Harry Martinez,Canada,Vancouver
6,11,5042,Vanity Dresser,Bedroom Furniture,189.99,2020-12-08T03:33:28.000-06:00,Frank Wilson,Canada,Calgary
5,11,5073,Vanity Dresser,Bedroom Furniture,189.99,2020-03-15T04:17:24.000-05:00,Eva Garcia,Germany,Cologne
1,11,5092,Vanity Dresser,Bedroom Furniture,189.99,2021-06-10T01:46:13.000-05:00,Alice Johnson,USA,Phoenix
13,11,5114,Vanity Dresser,Bedroom Furniture,189.99,2021-06-21T03:02:51.000-05:00,Mona Hall,Germany,Berlin
12,11,5134,Vanity Dresser,Bedroom Furniture,189.99,2021-10-01T13:30:05.000-05:00,Liam Walker,Australia,Adelaide
17,11,5155,Vanity Dresser,Bedroom Furniture,189.99,2021-07-13T03:50:28.000-05:00,Quinn Baker,Australia,Perth
9,11,5173,Vanity Dresser,Bedroom Furniture,189.99,2020-12-17T19:44:33.000-06:00,Ivy Clark,Australia,Melbourne
17,11,5178,Vanity Dresser,Bedroom Furniture,189.99,2020-08-19T22:59:29.000-05:00,Quinn Baker,Australia,Perth
11,11,5203,Vanity Dresser,Bedroom Furniture,189.99,2021-04-27T09:10:57.000-05:00,Karen Young,Germany,Frankfurt
20,11,5212,Vanity Dresser,Bedroom Furniture,189.99,2021-03-16T01:34:56.000-05:00,Tina Rodriguez,USA,Chicago
20,11,5275,Vanity Dresser,Bedroom Furniture,189.99,2020-10-05T01:26:16.000-05:00,Tina Rodriguez,USA,Chicago
9,11,5301,Vanity Dresser,Bedroom Furniture,189.99,2021-11-21T06:30:07.000-06:00,Ivy Clark,Australia,Melbourne
14,11,5422,Vanity Dresser,Bedroom Furniture,189.99,2021-04-15T19:56:19.000-05:00,Nathan King,Canada,Calgary
2,11,5423,Vanity Dresser,Bedroom Furniture,189.99,2021-08-28T22:28:21.000-05:00,Bob Smith,USA,Los Angeles
12,11,5430,Vanity Dresser,Bedroom Furniture,189.99,2020-01-01T13:14:54.000-06:00,Liam Walker,Australia,Adelaide
19,11,5460,Vanity Dresser,Bedroom Furniture,189.99,2021-02-23T19:34:53.000-06:00,Sam Phillips,Canada,Montreal
20,11,5467,Vanity Dresser,Bedroom Furniture,189.99,2020-12-11T15:08:56.000-06:00,Tina Rodriguez,USA,Chicago
2,11,5503,Vanity Dresser,Bedroom Furniture,189.99,2021-12-03T18:00:32.000-06:00,Bob Smith,USA,Los Angeles
1,11,5523,Vanity Dresser,Bedroom Furniture,189.99,2021-02-09T21:53:22.000-06:00,Alice Johnson,USA,Phoenix
20,11,5557,Vanity Dresser,Bedroom Furniture,189.99,2020-08-12T09:38:31.000-05:00,Tina Rodriguez,USA,Chicago
11,11,5571,Vanity Dresser,Bedroom Furniture,189.99,2020-10-11T02:20:35.000-05:00,Karen Young,Germany,Frankfurt
9,11,5574,Vanity Dresser,Bedroom Furniture,189.99,2021-10-18T16:09:18.000-05:00,Ivy Clark,Australia,Melbourne
18,11,5606,Vanity Dresser,Bedroom Furniture,189.99,2021-10-27T21:31:07.000-05:00,Rachel Evans,Germany,Munich
6,11,5610,Vanity Dresser,Bedroom Furniture,189.99,2021-02-19T14:03:33.000-06:00,Frank Wilson,Canada,Calgary
15,11,5619,Vanity Dresser,Bedroom Furniture,189.99,2021-02-10T23:16:30.000-06:00,Olivia Scott,Canada,Calgary
3,2,5023,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-06T14:42:51.000-05:00,Catherine Lee,Canada,Toronto
16,2,5028,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-03T06:44:42.000-06:00,Peter Adams,Australia,Perth
8,2,5075,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-28T14:54:40.000-06:00,Harry Martinez,Canada,Vancouver
9,2,5091,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-30T22:28:13.000-05:00,Ivy Clark,Australia,Melbourne
6,2,5103,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-14T09:58:26.000-05:00,Frank Wilson,Canada,Calgary
19,2,5105,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-24T07:00:05.000-05:00,Sam Phillips,Canada,Montreal
16,2,5133,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-27T14:44:24.000-05:00,Peter Adams,Australia,Perth
6,2,5138,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-09T06:07:21.000-06:00,Frank Wilson,Canada,Calgary
9,2,5146,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-18T05:29:03.000-05:00,Ivy Clark,Australia,Melbourne
4,2,5150,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-07T03:34:02.000-05:00,Daniel Brown,Australia,Melbourne
6,2,5216,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-23T00:58:24.000-05:00,Frank Wilson,Canada,Calgary
9,2,5238,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-01T00:11:24.000-05:00,Ivy Clark,Australia,Melbourne
10,2,5264,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-09T21:23:12.000-05:00,Jack Lewis,Australia,Perth
2,2,5271,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-13T02:22:38.000-05:00,Bob Smith,USA,Los Angeles
13,2,5290,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-14T01:41:36.000-05:00,Mona Hall,Germany,Berlin
3,2,5299,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-15T10:42:26.000-05:00,Catherine Lee,Canada,Toronto
4,2,5363,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-14T07:27:25.000-06:00,Daniel Brown,Australia,Melbourne
1,2,5401,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-30T17:02:13.000-06:00,Alice Johnson,USA,Phoenix
9,2,5414,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-07T06:48:30.000-05:00,Ivy Clark,Australia,Melbourne
19,2,5447,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-13T03:33:22.000-05:00,Sam Phillips,Canada,Montreal
13,2,5454,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-13T01:57:22.000-05:00,Mona Hall,Germany,Berlin
1,2,5457,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-27T08:35:22.000-06:00,Alice Johnson,USA,Phoenix
3,2,5473,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-05T13:14:35.000-05:00,Catherine Lee,Canada,Toronto
6,2,5559,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-27T10:02:56.000-05:00,Frank Wilson,Canada,Calgary
4,2,5570,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-16T17:40:14.000-05:00,Daniel Brown,Australia,Melbourne
17,2,5572,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-05T00:58:19.000-06:00,Quinn Baker,Australia,Perth
3,2,5605,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-05T02:37:13.000-05:00,Catherine Lee,Canada,Toronto
1,2,5614,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-17T03:08:01.000-05:00,Alice Johnson,USA,Phoenix
6,4,5000,Recliner Chair,Living Room Furniture,249.99,2020-09-08T22:03:11.000-05:00,Frank Wilson,Canada,Calgary
10,4,5007,Recliner Chair,Living Room Furniture,249.99,2020-01-13T23:30:09.000-06:00,Jack Lewis,Australia,Perth
7,4,5021,Recliner Chair,Living Room Furniture,249.99,2020-12-24T11:38:24.000-06:00,Grace Thompson,Germany,Frankfurt
17,4,5036,Recliner Chair,Living Room Furniture,249.99,2021-02-13T23:46:52.000-06:00,Quinn Baker,Australia,Perth
10,4,5067,Recliner Chair,Living Room Furniture,249.99,2020-08-22T00:52:07.000-05:00,Jack Lewis,Australia,Perth
16,4,5070,Recliner Chair,Living Room Furniture,249.99,2021-12-21T07:14:52.000-06:00,Peter Adams,Australia,Perth
4,4,5074,Recliner Chair,Living Room Furniture,249.99,2020-09-15T22:03:12.000-05:00,Daniel Brown,Australia,Melbourne
17,4,5078,Recliner Chair,Living Room Furniture,249.99,2020-06-20T19:58:46.000-05:00,Quinn Baker,Australia,Perth
20,4,5080,Recliner Chair,Living Room Furniture,249.99,2021-01-26T17:24:56.000-06:00,Tina Rodriguez,USA,Chicago
19,4,5100,Recliner Chair,Living Room Furniture,249.99,2021-06-18T10:08:36.000-05:00,Sam Phillips,Canada,Montreal
12,4,5122,Recliner Chair,Living Room Furniture,249.99,2021-10-22T03:43:20.000-05:00,Liam Walker,Australia,Adelaide
12,4,5124,Recliner Chair,Living Room Furniture,249.99,2020-09-16T01:29:28.000-05:00,Liam Walker,Australia,Adelaide
5,4,5142,Recliner Chair,Living Room Furniture,249.99,2020-01-16T00:42:58.000-06:00,Eva Garcia,Germany,Cologne
9,4,5176,Recliner Chair,Living Room Furniture,249.99,2021-01-18T13:42:25.000-06:00,Ivy Clark,Australia,Melbourne
2,4,5185,Recliner Chair,Living Room Furniture,249.99,2021-11-19T04:56:14.000-06:00,Bob Smith,USA,Los Angeles
13,4,5214,Recliner Chair,Living Room Furniture,249.99,2020-09-24T14:13:15.000-05:00,Mona Hall,Germany,Berlin
4,4,5262,Recliner Chair,Living Room Furniture,249.99,2021-06-19T13:12:25.000-05:00,Daniel Brown,Australia,Melbourne
9,4,5281,Recliner Chair,Living Room Furniture,249.99,2021-11-29T09:43:25.000-06:00,Ivy Clark,Australia,Melbourne
14,4,5285,Recliner Chair,Living Room Furniture,249.99,2020-05-09T04:41:46.000-05:00,Nathan King,Canada,Calgary
16,4,5324,Recliner Chair,Living Room Furniture,249.99,2021-09-03T18:02:51.000-05:00,Peter Adams,Australia,Perth
13,4,5327,Recliner Chair,Living Room Furniture,249.99,2021-02-23T17:19:42.000-06:00,Mona Hall,Germany,Berlin
17,4,5350,Recliner Chair,Living Room Furniture,249.99,2020-04-30T09:22:50.000-05:00,Quinn Baker,Australia,Perth
10,4,5351,Recliner Chair,Living Room Furniture,249.99,2020-08-30T11:40:02.000-05:00,Jack Lewis,Australia,Perth
9,4,5353,Recliner Chair,Living Room Furniture,249.99,2021-11-10T12:28:01.000-06:00,Ivy Clark,Australia,Melbourne
4,4,5365,Recliner Chair,Living Room Furniture,249.99,2020-07-31T09:08:56.000-05:00,Daniel Brown,Australia,Melbourne
11,4,5376,Recliner Chair,Living Room Furniture,249.99,2021-02-21T05:09:09.000-06:00,Karen Young,Germany,Frankfurt
3,4,5383,Recliner Chair,Living Room Furniture,249.99,2021-04-25T09:23:43.000-05:00,Catherine Lee,Canada,Toronto
2,4,5397,Recliner Chair,Living Room Furniture,249.99,2020-04-25T14:14:47.000-05:00,Bob Smith,USA,Los Angeles
11,4,5409,Recliner Chair,Living Room Furniture,249.99,2020-07-20T23:15:13.000-05:00,Karen Young,Germany,Frankfurt
13,4,5424,Recliner Chair,Living Room Furniture,249.99,2020-11-29T08:57:49.000-06:00,Mona Hall,Germany,Berlin
8,4,5429,Recliner Chair,Living Room Furniture,249.99,2020-01-28T01:32:19.000-06:00,Harry Martinez,Canada,Vancouver
20,4,5438,Recliner Chair,Living Room Furniture,249.99,2020-12-02T07:40:59.000-06:00,Tina Rodriguez,USA,Chicago
10,4,5453,Recliner Chair,Living Room Furniture,249.99,2021-05-28T03:24:04.000-05:00,Jack Lewis,Australia,Perth
16,4,5455,Recliner Chair,Living Room Furniture,249.99,2020-01-13T04:05:01.000-06:00,Peter Adams,Australia,Perth
3,4,5479,Recliner Chair,Living Room Furniture,249.99,2021-07-22T23:09:07.000-05:00,Catherine Lee,Canada,Toronto
3,4,5488,Recliner Chair,Living Room Furniture,249.99,2020-11-30T14:48:51.000-06:00,Catherine Lee,Canada,Toronto
14,4,5493,Recliner Chair,Living Room Furniture,249.99,2021-05-16T17:56:36.000-05:00,Nathan King,Canada,Calgary
8,4,5495,Recliner Chair,Living Room Furniture,249.99,2021-05-04T20:22:05.000-05:00,Harry Martinez,Canada,Vancouver
7,4,5527,Recliner Chair,Living Room Furniture,249.99,2020-11-06T20:33:38.000-06:00,Grace Thompson,Germany,Frankfurt
12,4,5587,Recliner Chair,Living Room Furniture,249.99,2021-08-30T01:51:39.000-05:00,Liam Walker,Australia,Adelaide
1,13,5004,Glass Console Table,Entryway Furniture,129.99,2021-06-24T16:48:54.000-05:00,Alice Johnson,USA,Phoenix
1,13,5022,Glass Console Table,Entryway Furniture,129.99,2021-07-07T06:22:30.000-05:00,Alice Johnson,USA,Phoenix
2,13,5038,Glass Console Table,Entryway Furniture,129.99,2020-07-09T00:33:54.000-05:00,Bob Smith,USA,Los Angeles
20,13,5063,Glass Console Table,Entryway Furniture,129.99,2021-03-07T01:21:11.000-06:00,Tina Rodriguez,USA,Chicago
11,13,5106,Glass Console Table,Entryway Furniture,129.99,2021-10-20T16:25:01.000-05:00,Karen Young,Germany,Frankfurt
16,13,5115,Glass Console Table,Entryway Furniture,129.99,2021-07-02T02:37:15.000-05:00,Peter Adams,Australia,Perth
16,13,5126,Glass Console Table,Entryway Furniture,129.99,2020-10-17T01:20:02.000-05:00,Peter Adams,Australia,Perth
8,13,5145,Glass Console Table,Entryway Furniture,129.99,2021-10-28T11:10:37.000-05:00,Harry Martinez,Canada,Vancouver
16,13,5157,Glass Console Table,Entryway Furniture,129.99,2020-07-23T20:43:14.000-05:00,Peter Adams,Australia,Perth
10,13,5160,Glass Console Table,Entryway Furniture,129.99,2021-12-19T05:45:31.000-06:00,Jack Lewis,Australia,Perth
3,13,5219,Glass Console Table,Entryway Furniture,129.99,2020-05-06T17:57:42.000-05:00,Catherine Lee,Canada,Toronto
14,13,5242,Glass Console Table,Entryway Furniture,129.99,2021-04-22T00:02:12.000-05:00,Nathan King,Canada,Calgary
6,13,5258,Glass Console Table,Entryway Furniture,129.99,2021-08-13T13:57:00.000-05:00,Frank Wilson,Canada,Calgary
2,13,5325,Glass Console Table,Entryway Furniture,129.99,2021-01-24T14:29:21.000-06:00,Bob Smith,USA,Los Angeles
3,13,5374,Glass Console Table,Entryway Furniture,129.99,2021-04-01T07:36:16.000-05:00,Catherine Lee,Canada,Toronto
12,13,5399,Glass Console Table,Entryway Furniture,129.99,2020-06-18T10:48:16.000-05:00,Liam Walker,Australia,Adelaide
20,13,5425,Glass Console Table,Entryway Furniture,129.99,2020-05-01T11:47:24.000-05:00,Tina Rodriguez,USA,Chicago
17,13,5434,Glass Console Table,Entryway Furniture,129.99,2021-09-12T10:31:56.000-05:00,Quinn Baker,Australia,Perth
