order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty
6077,3,12,Upholstered Bench,Entryway Furniture,99.99,2021-06-20T15:06:36.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006077,N,Network Error,3
6128,20,12,Upholstered Bench,Entryway Furniture,99.99,2021-12-16T15:29:34.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000006128,Y,SUCCESS,21
6133,7,12,Upholstered Bench,Entryway Furniture,99.99,2021-07-02T19:59:33.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006133,N,Insufficient Funds,3
6141,13,12,Upholstered Bench,Entryway Furniture,99.99,2020-08-29T23:43:35.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000006141,N,Insufficient Funds,21
6159,16,12,Upholstered Bench,Entryway Furniture,99.99,2020-02-15T02:58:50.000-06:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006159,Y,SUCCESS,3
6170,14,12,Upholstered Bench,Entryway Furniture,99.99,2020-05-30T07:54:46.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006170,N,Insufficient Funds,3
6173,17,12,Upholstered Bench,Entryway Furniture,99.99,2021-10-12T01:43:08.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000006173,N,Insufficient Funds,3
6182,16,12,Upholstered Bench,Entryway Furniture,99.99,2020-09-02T02:50:59.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000006182,N,Network Error,3
6200,11,12,Upholstered Bench,Entryway Furniture,99.99,2021-10-02T13:33:44.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006200,Y,SUCCESS,3
5637,2,8,Modular Bookcase,Home Office Furniture,199.99,2020-09-04T07:58:17.000-05:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000005637,Y,SUCCESS,21
5647,8,8,Modular Bookcase,Home Office Furniture,199.99,2021-10-31T10:58:10.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000005647,N,Insufficient Funds,21
5655,14,8,Modular Bookcase,Home Office Furniture,199.99,2021-10-10T08:13:32.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000005655,N,Network Error,3
5657,1,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-12T20:11:34.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000005657,N,Insufficient Funds,3
5666,1,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-12T07:24:05.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000005666,N,Insufficient Funds,3
5671,14,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-03T06:07:49.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000005671,Y,SUCCESS,3
5676,9,8,Modular Bookcase,Home Office Furniture,199.99,2021-01-25T15:50:31.000-06:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000005676,Y,SUCCESS,3
5706,20,8,Modular Bookcase,Home Office Furniture,199.99,2021-11-22T04:25:47.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000005706,Y,SUCCESS,21
5707,20,8,Modular Bookcase,Home Office Furniture,199.99,2021-12-04T22:18:32.000-06:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000005707,Y,SUCCESS,21
5719,8,8,Modular Bookcase,Home Office Furniture,199.99,2021-11-09T11:38:06.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000005719,N,Network Error,21
5741,18,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-09T11:33:18.000-06:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000005741,N,Network Error,3
5787,15,8,Modular Bookcase,Home Office Furniture,199.99,2021-07-22T11:00:59.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000005787,Y,SUCCESS,3
5821,11,8,Modular Bookcase,Home Office Furniture,199.99,2020-11-19T16:30:21.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000005821,Y,SUCCESS,3
5824,17,8,Modular Bookcase,Home Office Furniture,199.99,2020-02-11T10:34:19.000-06:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000005824,Y,SUCCESS,3
5839,1,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-09T20:57:15.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000005839,Y,SUCCESS,3
5842,7,8,Modular Bookcase,Home Office Furniture,199.99,2021-07-14T08:28:37.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000005842,Y,SUCCESS,3
5849,3,8,Modular Bookcase,Home Office Furniture,199.99,2020-09-19T09:35:09.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000005849,N,Network Error,3
5879,18,8,Modular Bookcase,Home Office Furniture,199.99,2021-09-21T00:26:58.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000005879,N,Network Error,3
5885,6,8,Modular Bookcase,Home Office Furniture,199.99,2020-09-04T14:58:24.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000005885,N,Insufficient Funds,3
5888,20,8,Modular Bookcase,Home Office Furniture,199.99,2020-03-09T00:39:14.000-05:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000005888,Y,SUCCESS,21
5902,3,8,Modular Bookcase,Home Office Furniture,199.99,2021-06-15T06:38:36.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000005902,N,Network Error,3
5910,5,8,Modular Bookcase,Home Office Furniture,199.99,2020-10-05T20:00:14.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000005910,N,Insufficient Funds,3
5913,6,8,Modular Bookcase,Home Office Furniture,199.99,2020-06-13T18:23:42.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000005913,N,Network Error,3
5922,2,8,Modular Bookcase,Home Office Furniture,199.99,2020-03-17T19:49:15.000-05:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000005922,N,Network Error,21
5927,4,8,Modular Bookcase,Home Office Furniture,199.99,2020-05-10T22:24:57.000-05:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000005927,Y,SUCCESS,3
5978,15,8,Modular Bookcase,Home Office Furniture,199.99,2021-10-26T06:36:34.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000005978,Y,SUCCESS,3
5980,13,8,Modular Bookcase,Home Office Furniture,199.99,2021-02-13T15:11:28.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000005980,Y,SUCCESS,21
5983,16,8,Modular Bookcase,Home Office Furniture,199.99,2021-10-29T16:02:40.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000005983,Y,SUCCESS,3
5995,16,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-25T18:51:37.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000005995,Y,SUCCESS,3
5998,17,8,Modular Bookcase,Home Office Furniture,199.99,2021-04-03T00:33:47.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000005998,Y,SUCCESS,3
6012,15,8,Modular Bookcase,Home Office Furniture,199.99,2020-05-30T05:01:26.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006012,N,Network Error,3
6068,16,8,Modular Bookcase,Home Office Furniture,199.99,2021-11-12T21:09:50.000-06:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000006068,N,Network Error,3
6090,8,8,Modular Bookcase,Home Office Furniture,199.99,2020-02-28T21:57:51.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000006090,Y,SUCCESS,21
6101,15,8,Modular Bookcase,Home Office Furniture,199.99,2021-05-29T20:18:20.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000006101,N,Insufficient Funds,3
6132,18,8,Modular Bookcase,Home Office Furniture,199.99,2021-11-29T11:48:48.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000006132,N,Network Error,3
6139,16,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-25T22:43:30.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000006139,N,Network Error,3
6140,3,8,Modular Bookcase,Home Office Furniture,199.99,2021-03-15T13:44:57.000-05:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000006140,N,Network Error,3
6175,20,8,Modular Bookcase,Home Office Furniture,199.99,2021-02-21T01:43:52.000-06:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000006175,Y,SUCCESS,21
6185,7,8,Modular Bookcase,Home Office Furniture,199.99,2020-11-01T21:33:06.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000006185,N,Insufficient Funds,3
6193,18,8,Modular Bookcase,Home Office Furniture,199.99,2020-08-27T14:14:42.000-05:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000006193,N,Network Error,3
6202,1,8,Modular Bookcase,Home Office Furniture,199.99,2021-02-19T16:33:11.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000006202,N,Insufficient Funds,3
6204,8,8,Modular Bookcase,Home Office Furniture,199.99,2020-06-23T21:59:45.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000006204,N,Network Error,21
6213,19,8,Modular Bookcase,Home Office Furniture,199.99,2020-11-15T18:07:02.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000006213,Y,SUCCESS,3
6244,3,8,Modular Bookcase,Home Office Furniture,199.99,2021-05-15T04:59:40.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006244,Y,SUCCESS,3
5640,6,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-13T21:25:12.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000005640,N,Network Error,3
5641,20,11,Vanity Dresser,Bedroom Furniture,189.99,2021-09-28T00:00:55.000-05:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000005641,N,Insufficient Funds,21
5677,10,11,Vanity Dresser,Bedroom Furniture,189.99,2020-03-29T08:54:56.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000005677,Y,SUCCESS,3
5788,4,11,Vanity Dresser,Bedroom Furniture,189.99,2020-06-18T14:54:45.000-05:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000005788,N,Network Error,3
5797,7,11,Vanity Dresser,Bedroom Furniture,189.99,2021-07-28T23:41:12.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000005797,Y,SUCCESS,3
5800,16,11,Vanity Dresser,Bedroom Furniture,189.99,2020-11-20T21:47:12.000-06:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000005800,Y,SUCCESS,3
5811,12,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-18T13:43:28.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000005811,Y,SUCCESS,3
5815,12,11,Vanity Dresser,Bedroom Furniture,189.99,2021-07-19T10:03:22.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000005815,Y,SUCCESS,3
5827,6,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-22T17:41:35.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000005827,N,Insufficient Funds,3
5853,2,11,Vanity Dresser,Bedroom Furniture,189.99,2021-09-25T03:40:25.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000005853,Y,SUCCESS,21
5886,15,11,Vanity Dresser,Bedroom Furniture,189.99,2020-02-09T11:15:46.000-06:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000005886,Y,SUCCESS,3
5891,17,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-14T00:16:15.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000005891,Y,SUCCESS,3
5918,8,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-26T04:58:31.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000005918,Y,SUCCESS,21
5958,16,11,Vanity Dresser,Bedroom Furniture,189.99,2020-10-26T20:34:27.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000005958,Y,SUCCESS,3
5970,11,11,Vanity Dresser,Bedroom Furniture,189.99,2020-03-04T10:29:34.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000005970,Y,SUCCESS,3
5982,7,11,Vanity Dresser,Bedroom Furniture,189.99,2021-11-30T11:25:15.000-06:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000005982,Y,SUCCESS,3
6040,13,11,Vanity Dresser,Bedroom Furniture,189.99,2020-07-27T11:38:09.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000006040,Y,SUCCESS,21
6049,18,11,Vanity Dresser,Bedroom Furniture,189.99,2020-12-07T17:35:21.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000006049,Y,SUCCESS,3
6079,1,11,Vanity Dresser,Bedroom Furniture,189.99,2021-12-19T04:42:28.000-06:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000006079,N,Insufficient Funds,3
6092,9,11,Vanity Dresser,Bedroom Furniture,189.99,2020-04-22T03:33:24.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000006092,Y,SUCCESS,3
6095,12,11,Vanity Dresser,Bedroom Furniture,189.99,2020-09-28T08:37:29.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000006095,Y,SUCCESS,3
6146,9,11,Vanity Dresser,Bedroom Furniture,189.99,2021-06-23T07:31:23.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000006146,N,Network Error,3
6148,10,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-04T02:57:15.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006148,N,Insufficient Funds,3
6158,12,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-22T06:06:16.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000006158,N,Insufficient Funds,3
6214,19,11,Vanity Dresser,Bedroom Furniture,189.99,2021-08-21T14:13:57.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000006214,N,Insufficient Funds,3
6216,16,11,Vanity Dresser,Bedroom Furniture,189.99,2021-03-16T22:41:24.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000006216,N,Network Error,3
6223,8,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-17T03:32:31.000-06:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000006223,N,Insufficient Funds,21
5648,3,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-11-01T16:50:34.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000005648,Y,SUCCESS,3
5653,6,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-03T03:22:08.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000005653,Y,SUCCESS,3
5701,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-29T11:08:16.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000005701,Y,SUCCESS,3
5734,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-05T22:29:58.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000005734,Y,SUCCESS,3
5746,19,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-23T00:37:31.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000005746,N,Insufficient Funds,3
5751,19,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-01-01T06:53:09.000-06:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000005751,Y,SUCCESS,3
5760,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-13T04:15:40.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000005760,N,Insufficient Funds,3
5763,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-10T23:42:58.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000005763,N,Network Error,3
5809,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-26T08:21:12.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000005809,Y,SUCCESS,3
5832,2,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-09-23T17:45:52.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000005832,Y,SUCCESS,21
5848,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-26T01:00:11.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000005848,N,Insufficient Funds,21
5850,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-01-18T06:59:48.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000005850,N,Insufficient Funds,3
5863,20,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-01-28T17:52:23.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000005863,N,Network Error,21
5865,5,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-16T21:38:13.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000005865,Y,SUCCESS,3
5898,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-03T21:43:46.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000005898,Y,SUCCESS,3
5903,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-18T19:57:16.000-05:00,Rachel Evans,Germany,Munich,CozyCornerDecor.com,CODE000000005903,Y,SUCCESS,3
5985,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-23T12:15:41.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000005985,Y,SUCCESS,3
5987,15,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-29T04:00:24.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000005987,Y,SUCCESS,3
6001,6,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-06T13:15:12.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000006001,N,Insufficient Funds,3
6017,19,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-25T07:48:13.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000006017,Y,SUCCESS,3
6020,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-01T16:12:39.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006020,Y,SUCCESS,3
6075,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-22T17:18:16.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000006075,N,Insufficient Funds,3
6115,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-31T09:47:01.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000006115,N,Network Error,3
6120,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-07T18:55:39.000-06:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006120,Y,SUCCESS,3
6142,18,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-06T17:56:59.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000006142,N,Network Error,3
6151,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-27T12:35:01.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000006151,N,Network Error,21
6160,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-09-22T10:47:12.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000006160,Y,SUCCESS,21
6161,4,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-20T01:57:12.000-05:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000006161,Y,SUCCESS,3
6167,6,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-16T14:21:07.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006167,N,Network Error,3
6178,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-24T06:48:58.000-05:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000006178,Y,SUCCESS,21
6180,3,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-11-04T02:44:18.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006180,N,Insufficient Funds,3
6183,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-25T01:14:57.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000006183,Y,SUCCESS,21
6189,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-05T18:34:29.000-06:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000006189,N,Insufficient Funds,3
6220,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-07-18T14:15:02.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006220,N,Insufficient Funds,3
6224,13,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-15T18:06:38.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000006224,N,Insufficient Funds,21
5645,13,4,Recliner Chair,Living Room Furniture,249.99,2020-01-11T13:32:27.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000005645,Y,SUCCESS,21
5692,19,4,Recliner Chair,Living Room Furniture,249.99,2021-12-24T10:38:11.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000005692,N,Insufficient Funds,3
5693,3,4,Recliner Chair,Living Room Furniture,249.99,2020-08-18T14:06:20.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000005693,N,Network Error,3
5748,14,4,Recliner Chair,Living Room Furniture,249.99,2021-11-06T13:30:32.000-05:00,Nathan King,Canada,Calgary,TimelessHomeStyles.com,CODE000000005748,N,Network Error,3
5805,10,4,Recliner Chair,Living Room Furniture,249.99,2020-09-25T13:26:49.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000005805,Y,SUCCESS,3
5810,1,4,Recliner Chair,Living Room Furniture,249.99,2021-10-04T19:33:22.000-05:00,Alice Johnson,USA,Phoenix,TimelessHomeStyles.com,CODE000000005810,N,Insufficient Funds,3
5816,4,4,Recliner Chair,Living Room Furniture,249.99,2021-08-09T02:10:05.000-05:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000005816,Y,SUCCESS,3
5831,3,4,Recliner Chair,Living Room Furniture,249.99,2020-05-10T07:12:41.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000005831,Y,SUCCESS,3
5836,16,4,Recliner Chair,Living Room Furniture,249.99,2021-07-29T15:05:56.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000005836,N,Network Error,3
5838,1,4,Recliner Chair,Living Room Furniture,249.99,2021-09-14T17:34:45.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000005838,Y,SUCCESS,3
5840,15,4,Recliner Chair,Living Room Furniture,249.99,2021-09-02T17:28:22.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000005840,Y,SUCCESS,3
5846,11,4,Recliner Chair,Living Room Furniture,249.99,2020-10-30T00:43:01.000-05:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000005846,Y,SUCCESS,3
5860,5,4,Recliner Chair,Living Room Furniture,249.99,2020-07-13T10:42:15.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000005860,Y,SUCCESS,3
5905,5,4,Recliner Chair,Living Room Furniture,249.99,2021-12-06T02:14:33.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000005905,N,Network Error,3
5949,7,4,Recliner Chair,Living Room Furniture,249.99,2021-06-05T23:59:10.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000005949,Y,SUCCESS,3
5951,12,4,Recliner Chair,Living Room Furniture,249.99,2021-08-27T02:05:54.000-05:00,Liam Walker,Australia,Adelaide,TimelessHomeStyles.com,CODE000000005951,Y,SUCCESS,3
5969,13,4,Recliner Chair,Living Room Furniture,249.99,2020-04-28T13:23:24.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000005969,N,Insufficient Funds,21
5993,14,4,Recliner Chair,Living Room Furniture,249.99,2021-09-10T17:40:36.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000005993,N,Insufficient Funds,3
6005,13,4,Recliner Chair,Living Room Furniture,249.99,2020-06-05T21:50:13.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000006005,Y,SUCCESS,21
6009,3,4,Recliner Chair,Living Room Furniture,249.99,2020-05-26T00:56:49.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006009,Y,SUCCESS,3
6030,5,4,Recliner Chair,Living Room Furniture,249.99,2021-09-24T13:06:36.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000006030,Y,SUCCESS,3
6031,14,4,Recliner Chair,Living Room Furniture,249.99,2020-08-01T00:09:08.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000006031,N,Insufficient Funds,3
6060,3,4,Recliner Chair,Living Room Furniture,249.99,2020-07-30T09:12:44.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006060,Y,SUCCESS,3
6078,1,4,Recliner Chair,Living Room Furniture,249.99,2020-02-07T03:51:54.000-06:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000006078,Y,SUCCESS,3
6081,18,4,Recliner Chair,Living Room Furniture,249.99,2021-03-02T02:01:02.000-06:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000006081,N,Network Error,3
6126,3,4,Recliner Chair,Living Room Furniture,249.99,2021-01-11T12:04:37.000-06:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000006126,N,Insufficient Funds,3
