order_id,customer_id,product_id,product_name,product_category,price,random_timestamp,customer_name,country,city,unique_code
5881,3,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-10-06T01:25:18.000-05:00,Catherine Lee,Canada,Toronto,CODE588
5885,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-02-28T16:37:02.000-06:00,Harry Martinez,Canada,Vancouver,CODE588
5916,7,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-12-08T03:48:10.000-06:00,Grace Thompson,Germany,Frankfurt,CODE591
5959,15,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-23T02:10:58.000-06:00,Olivia Scott,Canada,Calgary,CODE595
5976,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-25T01:44:00.000-05:00,Frank Wilson,Canada,Calgary,CODE597
5980,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-31T16:44:37.000-05:00,Frank Wilson,Canada,Calgary,CODE598
5989,15,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-25T10:33:33.000-05:00,Olivia Scott,Canada,Calgary,CODE598
6020,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-07-08T22:11:44.000-05:00,Frank Wilson,Canada,Calgary,CODE602
6043,7,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-06-05T04:41:31.000-05:00,Grace Thompson,Germany,Frankfurt,CODE604
6059,1,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-01-25T03:58:58.000-06:00,Alice Johnson,USA,Phoenix,CODE605
6071,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-20T00:20:06.000-06:00,Frank Wilson,Canada,Calgary,CODE607
6091,18,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-06T12:33:31.000-05:00,Rachel Evans,Germany,Munich,CODE609
6170,3,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-23T21:27:42.000-05:00,Catherine Lee,Canada,Toronto,CODE617
6231,7,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-02T08:32:58.000-05:00,Grace Thompson,Germany,Frankfurt,CODE623
5635,10,20,Standing Desk,Home Office Furniture,249.99,2020-07-13T15:23:50.000-05:00,Jack Lewis,Australia,Perth,CODE563
5688,5,20,Standing Desk,Home Office Furniture,249.99,2021-01-14T04:40:59.000-06:00,Eva Garcia,Germany,Cologne,CODE568
5715,6,20,Standing Desk,Home Office Furniture,249.99,2020-03-31T20:54:21.000-05:00,Frank Wilson,Canada,Calgary,CODE571
5731,6,20,Standing Desk,Home Office Furniture,249.99,2020-09-30T01:07:04.000-05:00,Frank Wilson,Canada,Calgary,CODE573
5749,9,20,Standing Desk,Home Office Furniture,249.99,2021-10-23T02:04:33.000-05:00,Ivy Clark,Australia,Melbourne,CODE574
5754,4,20,Standing Desk,Home Office Furniture,249.99,2020-11-09T18:15:03.000-06:00,Daniel Brown,Australia,Melbourne,CODE575
5757,7,20,Standing Desk,Home Office Furniture,249.99,2020-12-10T04:35:53.000-06:00,Grace Thompson,Germany,Frankfurt,CODE575
5769,17,20,Standing Desk,Home Office Furniture,249.99,2020-11-19T03:43:52.000-06:00,Quinn Baker,Australia,Perth,CODE576
5779,11,20,Standing Desk,Home Office Furniture,249.99,2021-12-29T23:05:00.000-06:00,Karen Young,Germany,Frankfurt,CODE577
5786,19,20,Standing Desk,Home Office Furniture,249.99,2020-07-21T23:43:34.000-05:00,Sam Phillips,Canada,Montreal,CODE578
5811,6,20,Standing Desk,Home Office Furniture,249.99,2020-02-07T06:12:24.000-06:00,Frank Wilson,Canada,Calgary,CODE581
5813,14,20,Standing Desk,Home Office Furniture,249.99,2020-05-09T18:52:14.000-05:00,Nathan King,Canada,Calgary,CODE581
5850,11,20,Standing Desk,Home Office Furniture,249.99,2020-02-25T13:15:04.000-06:00,Karen Young,Germany,Frankfurt,CODE585
5853,15,20,Standing Desk,Home Office Furniture,249.99,2021-12-07T03:08:10.000-06:00,Olivia Scott,Canada,Calgary,CODE585
5907,8,20,Standing Desk,Home Office Furniture,249.99,2020-01-11T18:06:47.000-06:00,Harry Martinez,Canada,Vancouver,CODE590
5922,3,20,Standing Desk,Home Office Furniture,249.99,2020-11-14T22:14:26.000-06:00,Catherine Lee,Canada,Toronto,CODE592
5978,4,20,Standing Desk,Home Office Furniture,249.99,2020-04-21T02:03:54.000-05:00,Daniel Brown,Australia,Melbourne,CODE597
6017,3,20,Standing Desk,Home Office Furniture,249.99,2020-01-14T21:52:18.000-06:00,Catherine Lee,Canada,Toronto,CODE601
6019,1,20,Standing Desk,Home Office Furniture,249.99,2021-05-08T18:40:45.000-05:00,Alice Johnson,USA,Phoenix,CODE601
6028,5,20,Standing Desk,Home Office Furniture,249.99,2021-09-14T21:53:48.000-05:00,Eva Garcia,Germany,Cologne,CODE602
6040,11,20,Standing Desk,Home Office Furniture,249.99,2021-04-29T20:49:20.000-05:00,Karen Young,Germany,Frankfurt,CODE604
6050,8,20,Standing Desk,Home Office Furniture,249.99,2020-10-23T18:07:07.000-05:00,Harry Martinez,Canada,Vancouver,CODE605
6128,9,20,Standing Desk,Home Office Furniture,249.99,2021-05-26T09:35:20.000-05:00,Ivy Clark,Australia,Melbourne,CODE612
6146,8,20,Standing Desk,Home Office Furniture,249.99,2020-10-20T13:47:27.000-05:00,Harry Martinez,Canada,Vancouver,CODE614
5666,15,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-03-08T01:01:35.000-06:00,Olivia Scott,Canada,Calgary,CODE566
5682,3,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-07-06T18:57:22.000-05:00,Catherine Lee,Canada,Toronto,CODE568
5687,16,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-08-29T09:27:02.000-05:00,Peter Adams,Australia,Perth,CODE568
5694,6,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-10-08T16:26:23.000-05:00,Frank Wilson,Canada,Calgary,CODE569
5711,19,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-02-27T01:15:20.000-06:00,Sam Phillips,Canada,Montreal,CODE571
5835,8,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-03-31T08:05:49.000-05:00,Harry Martinez,Canada,Vancouver,CODE583
5838,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-04T23:43:43.000-05:00,Karen Young,Germany,Frankfurt,CODE583
5875,2,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-09-17T18:24:21.000-05:00,Bob Smith,USA,Los Angeles,CODE587
5880,2,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-23T07:32:23.000-05:00,Bob Smith,USA,Los Angeles,CODE588
5895,19,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-05T00:48:42.000-06:00,Sam Phillips,Canada,Montreal,CODE589
5925,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-05-08T04:51:05.000-05:00,Grace Thompson,Germany,Frankfurt,CODE592
5946,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-06T00:26:44.000-05:00,Quinn Baker,Australia,Perth,CODE594
5963,4,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-22T06:51:09.000-06:00,Daniel Brown,Australia,Melbourne,CODE596
5974,12,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-17T03:24:20.000-06:00,Liam Walker,Australia,Adelaide,CODE597
5979,8,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-11-04T18:23:04.000-06:00,Harry Martinez,Canada,Vancouver,CODE597
6006,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-08-26T21:14:39.000-05:00,Grace Thompson,Germany,Frankfurt,CODE600
6037,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-05-31T08:14:48.000-05:00,Grace Thompson,Germany,Frankfurt,CODE603
6041,6,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-02-18T09:26:17.000-06:00,Frank Wilson,Canada,Calgary,CODE604
6087,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-04-01T08:55:40.000-05:00,Ivy Clark,Australia,Melbourne,CODE608
6103,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-09-11T18:37:07.000-05:00,Karen Young,Germany,Frankfurt,CODE610
6105,5,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-12-19T03:56:52.000-06:00,Eva Garcia,Germany,Cologne,CODE610
6133,4,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-11-09T13:12:46.000-06:00,Daniel Brown,Australia,Melbourne,CODE613
6174,18,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-27T17:54:50.000-05:00,Rachel Evans,Germany,Munich,CODE617
6188,14,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-06-14T15:32:52.000-05:00,Nathan King,Canada,Calgary,CODE618
6206,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-01-15T10:00:27.000-06:00,Tina Rodriguez,USA,Chicago,CODE620
6264,9,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-03-13T00:45:57.000-06:00,Ivy Clark,Australia,Melbourne,CODE626
6280,3,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-09-15T04:51:57.000-05:00,Catherine Lee,Canada,Toronto,CODE628
6309,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-12-07T12:37:39.000-06:00,Peter Adams,Australia,Perth,CODE630
6348,7,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-09-06T19:11:59.000-05:00,Grace Thompson,Germany,Frankfurt,CODE634
6376,2,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-18T22:51:56.000-06:00,Bob Smith,USA,Los Angeles,CODE637
6405,5,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-13T06:19:35.000-06:00,Eva Garcia,Germany,Cologne,CODE640
6421,8,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-10-07T17:39:24.000-05:00,Harry Martinez,Canada,Vancouver,CODE642
6446,3,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-03-01T06:52:51.000-06:00,Catherine Lee,Canada,Toronto,CODE644
6457,1,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-11-28T04:54:45.000-06:00,Alice Johnson,USA,Phoenix,CODE645
6473,10,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-07-13T20:20:32.000-05:00,Jack Lewis,Australia,Perth,CODE647
6480,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-01-16T20:36:28.000-06:00,Peter Adams,Australia,Perth,CODE648
6504,13,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-29T01:56:59.000-06:00,Mona Hall,Germany,Berlin,CODE650
6514,11,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-04-17T04:47:44.000-05:00,Karen Young,Germany,Frankfurt,CODE651
6550,4,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-04-19T21:04:38.000-05:00,Daniel Brown,Australia,Melbourne,CODE655
6574,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-06-20T23:48:16.000-05:00,Peter Adams,Australia,Perth,CODE657
6587,11,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-12-08T23:35:49.000-06:00,Karen Young,Germany,Frankfurt,CODE658
6602,12,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-08-04T05:15:53.000-05:00,Liam Walker,Australia,Adelaide,CODE660
6634,10,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-10-17T12:06:18.000-05:00,Jack Lewis,Australia,Perth,CODE663
6640,2,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-04-03T14:55:55.000-05:00,Bob Smith,USA,Los Angeles,CODE664
6660,9,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-04-28T04:40:35.000-05:00,Ivy Clark,Australia,Melbourne,CODE666
6672,14,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-05-20T04:12:44.000-05:00,Nathan King,Canada,Calgary,CODE667
6682,4,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-05-10T10:50:54.000-05:00,Daniel Brown,Australia,Melbourne,CODE668
6718,9,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-05-09T02:45:23.000-05:00,Ivy Clark,Australia,Melbourne,CODE671
6741,8,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-03-17T19:55:26.000-05:00,Harry Martinez,Canada,Vancouver,CODE674
6743,20,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-02-23T01:21:02.000-06:00,Tina Rodriguez,USA,Chicago,CODE674
6771,4,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-12-18T15:46:52.000-06:00,Daniel Brown,Australia,Melbourne,CODE677
6777,20,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-08-13T09:33:21.000-05:00,Tina Rodriguez,USA,Chicago,CODE677
6852,11,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-07-31T07:47:28.000-05:00,Karen Young,Germany,Frankfurt,CODE685
6862,4,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-07-06T06:19:01.000-05:00,Daniel Brown,Australia,Melbourne,CODE686
6870,9,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-01-15T18:14:50.000-06:00,Ivy Clark,Australia,Melbourne,CODE687
6874,16,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-09-06T06:18:15.000-05:00,Peter Adams,Australia,Perth,CODE687
6278,8,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-05-06T14:41:48.000-05:00,Harry Martinez,Canada,Vancouver,CODE627
6282,10,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-01-22T16:38:13.000-06:00,Jack Lewis,Australia,Perth,CODE628
6301,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-07-24T20:21:50.000-05:00,Ivy Clark,Australia,Melbourne,CODE630
6314,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-01-25T04:38:02.000-06:00,Ivy Clark,Australia,Melbourne,CODE631
6316,8,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-07-13T21:51:45.000-05:00,Harry Martinez,Canada,Vancouver,CODE631
6318,13,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-14T07:05:36.000-06:00,Mona Hall,Germany,Berlin,CODE631
6324,2,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-07-28T09:17:32.000-05:00,Bob Smith,USA,Los Angeles,CODE632
6331,10,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-09-19T05:54:00.000-05:00,Jack Lewis,Australia,Perth,CODE633
6359,9,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-11-21T14:44:12.000-06:00,Ivy Clark,Australia,Melbourne,CODE635
6362,14,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-07-15T21:13:13.000-05:00,Nathan King,Canada,Calgary,CODE636
6372,15,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-06-04T22:12:35.000-05:00,Olivia Scott,Canada,Calgary,CODE637
6378,17,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-04-27T13:19:19.000-05:00,Quinn Baker,Australia,Perth,CODE637
6420,15,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-11-06T19:25:16.000-06:00,Olivia Scott,Canada,Calgary,CODE642
6433,12,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-03-18T04:40:05.000-05:00,Liam Walker,Australia,Adelaide,CODE643
6442,19,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-08-31T11:33:46.000-05:00,Sam Phillips,Canada,Montreal,CODE644
6448,11,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-07-19T02:28:13.000-05:00,Karen Young,Germany,Frankfurt,CODE644
6460,18,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-10-02T20:22:40.000-05:00,Rachel Evans,Germany,Munich,CODE646
6469,17,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-09T23:56:51.000-06:00,Quinn Baker,Australia,Perth,CODE646
6479,7,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-04-03T16:10:31.000-05:00,Grace Thompson,Germany,Frankfurt,CODE647
6482,5,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-10-05T03:31:40.000-05:00,Eva Garcia,Germany,Cologne,CODE648
6523,6,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-05-28T10:05:16.000-05:00,Frank Wilson,Canada,Calgary,CODE652
6528,19,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-06T03:20:13.000-06:00,Sam Phillips,Canada,Montreal,CODE652
6530,4,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-03-03T02:43:34.000-06:00,Daniel Brown,Australia,Melbourne,CODE653
6579,20,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-10-04T17:48:28.000-05:00,Tina Rodriguez,USA,Chicago,CODE657
6751,6,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-07-23T10:24:02.000-05:00,Frank Wilson,Canada,Calgary,CODE675
6815,8,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-08-15T02:07:24.000-05:00,Harry Martinez,Canada,Vancouver,CODE681
6823,7,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-07-02T19:56:16.000-05:00,Grace Thompson,Germany,Frankfurt,CODE682
6272,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-05-21T13:21:59.000-05:00,Rachel Evans,Germany,Munich,CODE627
6311,4,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-08-25T08:42:29.000-05:00,Daniel Brown,Australia,Melbourne,CODE631
6317,17,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-10-25T11:26:32.000-05:00,Quinn Baker,Australia,Perth,CODE631
6342,13,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-04-12T20:31:14.000-05:00,Mona Hall,Germany,Berlin,CODE634
6350,3,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-09-02T19:24:35.000-05:00,Catherine Lee,Canada,Toronto,CODE635
6439,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-10-18T10:09:36.000-05:00,Nathan King,Canada,Calgary,CODE643
6486,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-11-28T05:41:57.000-06:00,Nathan King,Canada,Calgary,CODE648
6490,16,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-15T23:02:10.000-06:00,Peter Adams,Australia,Perth,CODE649
6503,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-03-02T08:24:47.000-06:00,Liam Walker,Australia,Adelaide,CODE650
6583,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-12-29T04:13:18.000-06:00,Liam Walker,Australia,Adelaide,CODE658
6608,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-08-26T20:05:27.000-05:00,Liam Walker,Australia,Adelaide,CODE660
6667,4,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-04-09T04:01:15.000-05:00,Daniel Brown,Australia,Melbourne,CODE666
6688,15,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-09-16T22:46:55.000-05:00,Olivia Scott,Canada,Calgary,CODE668
6699,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-12-12T00:12:28.000-06:00,Rachel Evans,Germany,Munich,CODE669
6708,17,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-11-08T22:23:50.000-06:00,Quinn Baker,Australia,Perth,CODE670
6712,10,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-11-01T05:27:30.000-05:00,Jack Lewis,Australia,Perth,CODE671
6722,18,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-08-14T06:27:24.000-05:00,Rachel Evans,Germany,Munich,CODE672
6745,10,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-16T12:40:13.000-06:00,Jack Lewis,Australia,Perth,CODE674
6752,13,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-10-02T19:45:59.000-05:00,Mona Hall,Germany,Berlin,CODE675
6795,3,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-11-03T01:31:03.000-05:00,Catherine Lee,Canada,Toronto,CODE679
6796,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-08-28T11:37:35.000-05:00,Sam Phillips,Canada,Montreal,CODE679
6810,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-10-12T18:37:12.000-05:00,Liam Walker,Australia,Adelaide,CODE681
6816,15,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-03-12T09:54:02.000-06:00,Olivia Scott,Canada,Calgary,CODE681
6836,19,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-08-11T18:36:35.000-05:00,Sam Phillips,Canada,Montreal,CODE683
6850,12,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-01-20T01:29:02.000-06:00,Liam Walker,Australia,Adelaide,CODE685
6864,14,6,Leather Dining Chair,Dining Room Furniture,89.99,2020-02-24T13:50:51.000-06:00,Nathan King,Canada,Calgary,CODE686
6869,4,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-11-01T21:57:41.000-05:00,Daniel Brown,Australia,Melbourne,CODE686
6252,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-07-13T17:42:04.000-05:00,Harry Martinez,Canada,Vancouver,CODE625
6262,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-08-15T00:51:01.000-05:00,Quinn Baker,Australia,Perth,CODE626
6267,18,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-09-08T20:14:51.000-05:00,Rachel Evans,Germany,Munich,CODE626
6270,1,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-11-28T12:47:09.000-06:00,Alice Johnson,USA,Phoenix,CODE627
6320,11,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-02-26T05:36:35.000-06:00,Karen Young,Germany,Frankfurt,CODE632
6326,19,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-04-02T15:28:11.000-05:00,Sam Phillips,Canada,Montreal,CODE632
6344,7,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-09T02:47:08.000-05:00,Grace Thompson,Germany,Frankfurt,CODE634
6407,1,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-08-25T11:56:49.000-05:00,Alice Johnson,USA,Phoenix,CODE640
6429,11,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-09-06T04:40:57.000-05:00,Karen Young,Germany,Frankfurt,CODE642
6459,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-25T11:42:03.000-05:00,Quinn Baker,Australia,Perth,CODE645
6471,9,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-11T03:39:15.000-05:00,Ivy Clark,Australia,Melbourne,CODE647
6508,12,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-07-31T01:11:38.000-05:00,Liam Walker,Australia,Adelaide,CODE650
6517,2,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-10-19T10:15:41.000-05:00,Bob Smith,USA,Los Angeles,CODE651
6535,15,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-03-07T08:05:43.000-06:00,Olivia Scott,Canada,Calgary,CODE653
6566,2,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-04-20T05:25:49.000-05:00,Bob Smith,USA,Los Angeles,CODE656
6571,9,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-12-05T08:44:27.000-06:00,Ivy Clark,Australia,Melbourne,CODE657
6575,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-12-05T03:57:23.000-06:00,Quinn Baker,Australia,Perth,CODE657
6597,10,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-05-18T21:40:40.000-05:00,Jack Lewis,Australia,Perth,CODE659
6630,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-10-01T07:43:43.000-05:00,Harry Martinez,Canada,Vancouver,CODE663
6636,17,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-10-30T00:33:11.000-05:00,Quinn Baker,Australia,Perth,CODE663
6691,4,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-05-01T05:09:38.000-05:00,Daniel Brown,Australia,Melbourne,CODE669
6693,6,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-09-24T01:17:41.000-05:00,Frank Wilson,Canada,Calgary,CODE669
6725,10,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-05-13T05:24:33.000-05:00,Jack Lewis,Australia,Perth,CODE672
6772,2,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-06-09T10:49:02.000-05:00,Bob Smith,USA,Los Angeles,CODE677
6820,14,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-09-19T17:24:29.000-05:00,Nathan King,Canada,Calgary,CODE682
6841,12,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-04-23T13:04:58.000-05:00,Liam Walker,Australia,Adelaide,CODE684
6842,6,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-09-28T04:49:48.000-05:00,Frank Wilson,Canada,Calgary,CODE684
6856,1,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-04-23T01:00:31.000-05:00,Alice Johnson,USA,Phoenix,CODE685
6857,11,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-05-28T07:48:51.000-05:00,Karen Young,Germany,Frankfurt,CODE685
6865,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-10-09T01:43:21.000-05:00,Eva Garcia,Germany,Cologne,CODE686
6872,9,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-02-26T19:21:19.000-06:00,Ivy Clark,Australia,Melbourne,CODE687
6269,11,17,Kids Bunk Bed,Kids Furniture,249.99,2020-01-20T12:24:47.000-06:00,Karen Young,Germany,Frankfurt,CODE626
6304,6,17,Kids Bunk Bed,Kids Furniture,249.99,2020-06-26T09:04:19.000-05:00,Frank Wilson,Canada,Calgary,CODE630
6305,11,17,Kids Bunk Bed,Kids Furniture,249.99,2020-04-28T12:43:59.000-05:00,Karen Young,Germany,Frankfurt,CODE630
6306,1,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-18T04:02:08.000-06:00,Alice Johnson,USA,Phoenix,CODE630
6334,14,17,Kids Bunk Bed,Kids Furniture,249.99,2021-09-18T00:05:05.000-05:00,Nathan King,Canada,Calgary,CODE633
6337,2,17,Kids Bunk Bed,Kids Furniture,249.99,2020-01-11T17:59:50.000-06:00,Bob Smith,USA,Los Angeles,CODE633
6341,15,17,Kids Bunk Bed,Kids Furniture,249.99,2020-01-01T16:30:33.000-06:00,Olivia Scott,Canada,Calgary,CODE634
6370,6,17,Kids Bunk Bed,Kids Furniture,249.99,2020-10-21T23:36:37.000-05:00,Frank Wilson,Canada,Calgary,CODE637
6386,10,17,Kids Bunk Bed,Kids Furniture,249.99,2020-05-25T19:08:58.000-05:00,Jack Lewis,Australia,Perth,CODE638
6398,5,17,Kids Bunk Bed,Kids Furniture,249.99,2021-02-25T12:26:35.000-06:00,Eva Garcia,Germany,Cologne,CODE639
6399,4,17,Kids Bunk Bed,Kids Furniture,249.99,2021-12-06T16:19:55.000-06:00,Daniel Brown,Australia,Melbourne,CODE639
6409,10,17,Kids Bunk Bed,Kids Furniture,249.99,2020-09-30T06:07:50.000-05:00,Jack Lewis,Australia,Perth,CODE640
6414,17,17,Kids Bunk Bed,Kids Furniture,249.99,2020-02-26T21:59:09.000-06:00,Quinn Baker,Australia,Perth,CODE641
6415,2,17,Kids Bunk Bed,Kids Furniture,249.99,2020-05-20T22:17:00.000-05:00,Bob Smith,USA,Los Angeles,CODE641
