order_id,customer_id,product_id,product_name,product_category,price,random_timestamp,customer_name,country,city,payment_txn_id
4036,10,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-08-08T16:13:57.000-05:00,Jack Lewis,Australia,Perth,CODE000000004036
4052,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-17T13:50:08.000-05:00,Peter Adams,Australia,Perth,CODE000000004052
4063,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-02-19T13:45:55.000-06:00,Peter Adams,Australia,Perth,CODE000000004063
4065,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-27T19:16:19.000-05:00,Liam Walker,Australia,Adelaide,CODE000000004065
4066,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-01-27T04:21:34.000-06:00,Grace Thompson,Germany,Frankfurt,CODE000000004066
4082,14,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-06-08T03:36:20.000-05:00,Nathan King,Canada,Calgary,CODE000000004082
4127,3,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-04-01T00:09:32.000-05:00,Catherine Lee,Canada,Toronto,CODE000000004127
4156,3,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-12-30T14:09:57.000-06:00,Catherine Lee,Canada,Toronto,CODE000000004156
4159,9,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-03-18T08:44:21.000-05:00,Ivy Clark,Australia,Melbourne,CODE000000004159
4176,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-10-22T14:13:42.000-05:00,Quinn Baker,Australia,Perth,CODE000000004176
4189,4,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-03-07T08:31:14.000-06:00,Daniel Brown,Australia,Melbourne,CODE000000004189
4253,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-24T19:03:27.000-05:00,Quinn Baker,Australia,Perth,CODE000000004253
4296,19,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-07T04:57:16.000-06:00,Sam Phillips,Canada,Montreal,CODE000000004296
4300,17,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-11T09:47:54.000-05:00,Quinn Baker,Australia,Perth,CODE000000004300
4313,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-09T04:27:02.000-06:00,Peter Adams,Australia,Perth,CODE000000004313
4317,1,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-05-26T22:27:35.000-05:00,Alice Johnson,USA,Phoenix,CODE000000004317
4330,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-30T07:59:19.000-05:00,Karen Young,Germany,Frankfurt,CODE000000004330
3770,20,4,Recliner Chair,Living Room Furniture,249.99,2021-05-23T15:09:31.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000003770
3801,5,4,Recliner Chair,Living Room Furniture,249.99,2021-06-07T18:33:53.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003801
3823,2,4,Recliner Chair,Living Room Furniture,249.99,2021-02-08T13:59:00.000-06:00,Bob Smith,USA,Los Angeles,CODE000000003823
3837,5,4,Recliner Chair,Living Room Furniture,249.99,2021-10-11T11:54:53.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003837
3845,11,4,Recliner Chair,Living Room Furniture,249.99,2020-02-29T17:18:04.000-06:00,Karen Young,Germany,Frankfurt,CODE000000003845
3855,3,4,Recliner Chair,Living Room Furniture,249.99,2021-07-11T14:30:09.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003855
3868,16,4,Recliner Chair,Living Room Furniture,249.99,2020-05-09T04:55:53.000-05:00,Peter Adams,Australia,Perth,CODE000000003868
3952,4,4,Recliner Chair,Living Room Furniture,249.99,2020-10-24T07:34:21.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000003952
3965,18,4,Recliner Chair,Living Room Furniture,249.99,2021-07-31T20:11:56.000-05:00,Rachel Evans,Germany,Munich,CODE000000003965
3991,15,4,Recliner Chair,Living Room Furniture,249.99,2020-08-06T19:03:57.000-05:00,Olivia Scott,Canada,Calgary,CODE000000003991
4104,4,4,Recliner Chair,Living Room Furniture,249.99,2021-05-06T11:35:56.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004104
4106,12,4,Recliner Chair,Living Room Furniture,249.99,2021-08-05T15:17:15.000-05:00,Liam Walker,Australia,Adelaide,CODE000000004106
4118,10,4,Recliner Chair,Living Room Furniture,249.99,2021-08-15T09:35:32.000-05:00,Jack Lewis,Australia,Perth,CODE000000004118
4131,15,4,Recliner Chair,Living Room Furniture,249.99,2021-05-08T01:47:32.000-05:00,Olivia Scott,Canada,Calgary,CODE000000004131
4133,20,4,Recliner Chair,Living Room Furniture,249.99,2020-06-29T04:43:19.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000004133
4188,13,4,Recliner Chair,Living Room Furniture,249.99,2021-12-22T18:31:38.000-06:00,Mona Hall,Germany,Berlin,CODE000000004188
4210,1,4,Recliner Chair,Living Room Furniture,249.99,2021-06-02T16:53:31.000-05:00,Alice Johnson,USA,Phoenix,CODE000000004210
4212,17,4,Recliner Chair,Living Room Furniture,249.99,2020-06-14T16:15:53.000-05:00,Quinn Baker,Australia,Perth,CODE000000004212
4215,15,4,Recliner Chair,Living Room Furniture,249.99,2020-12-26T00:03:48.000-06:00,Olivia Scott,Canada,Calgary,CODE000000004215
4226,5,4,Recliner Chair,Living Room Furniture,249.99,2020-08-11T07:40:46.000-05:00,Eva Garcia,Germany,Cologne,CODE000000004226
4236,4,4,Recliner Chair,Living Room Furniture,249.99,2021-12-31T18:57:00.000-06:00,Daniel Brown,Australia,Melbourne,CODE000000004236
4251,15,4,Recliner Chair,Living Room Furniture,249.99,2021-09-11T17:33:41.000-05:00,Olivia Scott,Canada,Calgary,CODE000000004251
4314,20,4,Recliner Chair,Living Room Furniture,249.99,2021-02-15T12:22:54.000-06:00,Tina Rodriguez,USA,Chicago,CODE000000004314
4341,19,4,Recliner Chair,Living Room Furniture,249.99,2020-03-21T01:34:38.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004341
4368,6,4,Recliner Chair,Living Room Furniture,249.99,2020-02-20T14:03:57.000-06:00,Frank Wilson,Canada,Calgary,CODE000000004368
3750,4,13,Glass Console Table,Entryway Furniture,129.99,2020-11-10T11:33:35.000-06:00,Daniel Brown,Australia,Melbourne,CODE000000003750
3751,17,13,Glass Console Table,Entryway Furniture,129.99,2021-08-25T22:50:15.000-05:00,Quinn Baker,Australia,Perth,CODE000000003751
3760,5,13,Glass Console Table,Entryway Furniture,129.99,2021-10-19T12:18:33.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003760
3825,14,13,Glass Console Table,Entryway Furniture,129.99,2020-07-05T20:19:39.000-05:00,Nathan King,Canada,Calgary,CODE000000003825
3828,3,13,Glass Console Table,Entryway Furniture,129.99,2021-05-10T07:16:57.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003828
3866,9,13,Glass Console Table,Entryway Furniture,129.99,2021-05-31T12:08:48.000-05:00,Ivy Clark,Australia,Melbourne,CODE000000003866
3917,5,13,Glass Console Table,Entryway Furniture,129.99,2020-06-28T01:40:39.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003917
3951,11,13,Glass Console Table,Entryway Furniture,129.99,2020-06-27T02:51:40.000-05:00,Karen Young,Germany,Frankfurt,CODE000000003951
3966,18,13,Glass Console Table,Entryway Furniture,129.99,2021-06-20T01:46:31.000-05:00,Rachel Evans,Germany,Munich,CODE000000003966
3990,7,13,Glass Console Table,Entryway Furniture,129.99,2020-06-24T21:47:04.000-05:00,Grace Thompson,Germany,Frankfurt,CODE000000003990
4019,19,13,Glass Console Table,Entryway Furniture,129.99,2020-07-17T21:28:57.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004019
4035,19,13,Glass Console Table,Entryway Furniture,129.99,2020-10-12T13:35:58.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004035
4045,4,13,Glass Console Table,Entryway Furniture,129.99,2020-05-19T05:57:09.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004045
4117,20,13,Glass Console Table,Entryway Furniture,129.99,2020-01-14T23:14:53.000-06:00,Tina Rodriguez,USA,Chicago,CODE000000004117
4125,17,13,Glass Console Table,Entryway Furniture,129.99,2020-09-02T20:57:41.000-05:00,Quinn Baker,Australia,Perth,CODE000000004125
4129,6,13,Glass Console Table,Entryway Furniture,129.99,2021-07-16T21:40:35.000-05:00,Frank Wilson,Canada,Calgary,CODE000000004129
4160,5,13,Glass Console Table,Entryway Furniture,129.99,2020-12-25T13:30:06.000-06:00,Eva Garcia,Germany,Cologne,CODE000000004160
4168,11,13,Glass Console Table,Entryway Furniture,129.99,2021-08-24T08:28:38.000-05:00,Karen Young,Germany,Frankfurt,CODE000000004168
4178,9,13,Glass Console Table,Entryway Furniture,129.99,2021-08-09T04:34:18.000-05:00,Ivy Clark,Australia,Melbourne,CODE000000004178
4187,4,13,Glass Console Table,Entryway Furniture,129.99,2021-04-23T18:32:25.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004187
4199,5,13,Glass Console Table,Entryway Furniture,129.99,2020-09-08T18:49:04.000-05:00,Eva Garcia,Germany,Cologne,CODE000000004199
4233,18,13,Glass Console Table,Entryway Furniture,129.99,2020-03-05T13:43:01.000-06:00,Rachel Evans,Germany,Munich,CODE000000004233
4267,14,13,Glass Console Table,Entryway Furniture,129.99,2021-04-07T20:44:53.000-05:00,Nathan King,Canada,Calgary,CODE000000004267
4294,14,13,Glass Console Table,Entryway Furniture,129.99,2021-06-30T11:57:06.000-05:00,Nathan King,Canada,Calgary,CODE000000004294
4305,14,13,Glass Console Table,Entryway Furniture,129.99,2021-12-04T06:05:07.000-06:00,Nathan King,Canada,Calgary,CODE000000004305
4320,10,13,Glass Console Table,Entryway Furniture,129.99,2020-03-18T03:21:10.000-05:00,Jack Lewis,Australia,Perth,CODE000000004320
4323,16,13,Glass Console Table,Entryway Furniture,129.99,2021-10-15T19:43:07.000-05:00,Peter Adams,Australia,Perth,CODE000000004323
4352,16,13,Glass Console Table,Entryway Furniture,129.99,2020-05-07T22:54:29.000-05:00,Peter Adams,Australia,Perth,CODE000000004352
4357,17,13,Glass Console Table,Entryway Furniture,129.99,2020-09-20T11:55:46.000-05:00,Quinn Baker,Australia,Perth,CODE000000004357
4374,6,13,Glass Console Table,Entryway Furniture,129.99,2021-01-19T05:10:25.000-06:00,Frank Wilson,Canada,Calgary,CODE000000004374
3762,15,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-05-29T22:25:13.000-05:00,Olivia Scott,Canada,Calgary,CODE000000003762
3765,5,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-17T09:46:33.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003765
3794,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-04-06T09:54:41.000-05:00,Grace Thompson,Germany,Frankfurt,CODE000000003794
3805,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-06-09T11:15:27.000-05:00,Peter Adams,Australia,Perth,CODE000000003805
3813,12,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-30T18:31:37.000-05:00,Liam Walker,Australia,Adelaide,CODE000000003813
3871,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-08-22T06:03:25.000-05:00,Peter Adams,Australia,Perth,CODE000000003871
3878,4,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-14T02:17:53.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000003878
3885,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-06-29T09:21:53.000-05:00,Grace Thompson,Germany,Frankfurt,CODE000000003885
3915,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-12-30T10:48:01.000-06:00,Peter Adams,Australia,Perth,CODE000000003915
3923,13,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-01-04T13:47:56.000-06:00,Mona Hall,Germany,Berlin,CODE000000003923
3932,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-07-01T05:49:00.000-05:00,Peter Adams,Australia,Perth,CODE000000003932
3967,2,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-10-01T10:38:36.000-05:00,Bob Smith,USA,Los Angeles,CODE000000003967
3994,5,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-06-04T05:40:39.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003994
3997,2,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-01-21T22:58:26.000-06:00,Bob Smith,USA,Los Angeles,CODE000000003997
3999,17,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-01-20T22:41:41.000-06:00,Quinn Baker,Australia,Perth,CODE000000003999
4015,19,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-04-25T00:01:18.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004015
4022,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-10-01T19:44:00.000-05:00,Grace Thompson,Germany,Frankfurt,CODE000000004022
4056,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-01-02T04:37:41.000-06:00,Catherine Lee,Canada,Toronto,CODE000000004056
4064,5,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-09-10T17:30:37.000-05:00,Eva Garcia,Germany,Cologne,CODE000000004064
4121,13,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-11-12T07:42:43.000-06:00,Mona Hall,Germany,Berlin,CODE000000004121
4151,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-20T10:42:34.000-05:00,Catherine Lee,Canada,Toronto,CODE000000004151
4211,6,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-11-29T08:06:02.000-06:00,Frank Wilson,Canada,Calgary,CODE000000004211
4213,15,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-09-06T05:17:41.000-05:00,Olivia Scott,Canada,Calgary,CODE000000004213
4219,20,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-04-13T19:37:46.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000004219
4227,12,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-10-05T20:34:16.000-05:00,Liam Walker,Australia,Adelaide,CODE000000004227
4243,19,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-12T14:56:36.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004243
4277,13,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-04-21T17:39:27.000-05:00,Mona Hall,Germany,Berlin,CODE000000004277
3774,7,14,TV Stand,Living Room Furniture,89.99,2021-07-01T16:19:42.000-05:00,Grace Thompson,Germany,Frankfurt,CODE000000003774
3775,4,14,TV Stand,Living Room Furniture,89.99,2020-06-21T02:02:38.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000003775
3780,5,14,TV Stand,Living Room Furniture,89.99,2021-01-21T21:03:55.000-06:00,Eva Garcia,Germany,Cologne,CODE000000003780
3799,13,14,TV Stand,Living Room Furniture,89.99,2021-10-08T17:59:24.000-05:00,Mona Hall,Germany,Berlin,CODE000000003799
3811,1,14,TV Stand,Living Room Furniture,89.99,2020-04-30T00:12:20.000-05:00,Alice Johnson,USA,Phoenix,CODE000000003811
3817,8,14,TV Stand,Living Room Furniture,89.99,2021-09-01T20:05:51.000-05:00,Harry Martinez,Canada,Vancouver,CODE000000003817
3832,13,14,TV Stand,Living Room Furniture,89.99,2020-04-11T16:50:40.000-05:00,Mona Hall,Germany,Berlin,CODE000000003832
3856,11,14,TV Stand,Living Room Furniture,89.99,2021-02-19T08:24:57.000-06:00,Karen Young,Germany,Frankfurt,CODE000000003856
3859,6,14,TV Stand,Living Room Furniture,89.99,2020-02-23T19:45:48.000-06:00,Frank Wilson,Canada,Calgary,CODE000000003859
3875,14,14,TV Stand,Living Room Furniture,89.99,2020-09-21T11:41:52.000-05:00,Nathan King,Canada,Calgary,CODE000000003875
3892,9,14,TV Stand,Living Room Furniture,89.99,2020-04-27T14:53:18.000-05:00,Ivy Clark,Australia,Melbourne,CODE000000003892
3895,6,14,TV Stand,Living Room Furniture,89.99,2020-02-13T23:14:23.000-06:00,Frank Wilson,Canada,Calgary,CODE000000003895
3905,1,14,TV Stand,Living Room Furniture,89.99,2021-03-31T09:24:00.000-05:00,Alice Johnson,USA,Phoenix,CODE000000003905
3931,5,14,TV Stand,Living Room Furniture,89.99,2021-10-09T14:31:39.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003931
3955,16,14,TV Stand,Living Room Furniture,89.99,2020-02-20T17:03:32.000-06:00,Peter Adams,Australia,Perth,CODE000000003955
3957,18,14,TV Stand,Living Room Furniture,89.99,2021-11-08T02:02:21.000-06:00,Rachel Evans,Germany,Munich,CODE000000003957
3981,8,14,TV Stand,Living Room Furniture,89.99,2021-09-06T17:08:52.000-05:00,Harry Martinez,Canada,Vancouver,CODE000000003981
3983,5,14,TV Stand,Living Room Furniture,89.99,2021-02-04T12:33:51.000-06:00,Eva Garcia,Germany,Cologne,CODE000000003983
3987,3,14,TV Stand,Living Room Furniture,89.99,2020-08-20T08:06:28.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003987
4010,1,14,TV Stand,Living Room Furniture,89.99,2020-01-16T06:42:33.000-06:00,Alice Johnson,USA,Phoenix,CODE000000004010
4032,3,14,TV Stand,Living Room Furniture,89.99,2021-11-13T06:13:09.000-06:00,Catherine Lee,Canada,Toronto,CODE000000004032
4033,13,14,TV Stand,Living Room Furniture,89.99,2021-11-16T07:05:49.000-06:00,Mona Hall,Germany,Berlin,CODE000000004033
4062,1,14,TV Stand,Living Room Furniture,89.99,2020-04-06T14:53:18.000-05:00,Alice Johnson,USA,Phoenix,CODE000000004062
4083,11,14,TV Stand,Living Room Furniture,89.99,2020-01-13T08:51:35.000-06:00,Karen Young,Germany,Frankfurt,CODE000000004083
4096,16,14,TV Stand,Living Room Furniture,89.99,2021-09-01T09:24:39.000-05:00,Peter Adams,Australia,Perth,CODE000000004096
4111,19,14,TV Stand,Living Room Furniture,89.99,2020-05-14T01:47:52.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004111
4120,2,14,TV Stand,Living Room Furniture,89.99,2020-07-02T13:15:38.000-05:00,Bob Smith,USA,Los Angeles,CODE000000004120
4136,14,14,TV Stand,Living Room Furniture,89.99,2020-06-09T14:00:18.000-05:00,Nathan King,Canada,Calgary,CODE000000004136
4154,4,14,TV Stand,Living Room Furniture,89.99,2021-05-12T22:43:01.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004154
4172,14,14,TV Stand,Living Room Furniture,89.99,2021-04-30T13:09:32.000-05:00,Nathan King,Canada,Calgary,CODE000000004172
4185,4,14,TV Stand,Living Room Furniture,89.99,2021-03-19T15:45:45.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004185
4193,2,14,TV Stand,Living Room Furniture,89.99,2020-12-12T02:47:56.000-06:00,Bob Smith,USA,Los Angeles,CODE000000004193
4200,19,14,TV Stand,Living Room Furniture,89.99,2021-02-28T08:18:19.000-06:00,Sam Phillips,Canada,Montreal,CODE000000004200
4204,7,14,TV Stand,Living Room Furniture,89.99,2020-06-15T11:39:07.000-05:00,Grace Thompson,Germany,Frankfurt,CODE000000004204
4244,7,14,TV Stand,Living Room Furniture,89.99,2021-11-22T22:25:02.000-06:00,Grace Thompson,Germany,Frankfurt,CODE000000004244
4272,11,14,TV Stand,Living Room Furniture,89.99,2021-04-06T17:50:01.000-05:00,Karen Young,Germany,Frankfurt,CODE000000004272
4288,16,14,TV Stand,Living Room Furniture,89.99,2021-08-27T15:55:27.000-05:00,Peter Adams,Australia,Perth,CODE000000004288
4304,6,14,TV Stand,Living Room Furniture,89.99,2021-03-08T13:27:18.000-06:00,Frank Wilson,Canada,Calgary,CODE000000004304
3781,4,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-07-29T05:17:37.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000003781
3821,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-11-27T03:45:14.000-06:00,Harry Martinez,Canada,Vancouver,CODE000000003821
3860,18,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-19T17:28:14.000-05:00,Rachel Evans,Germany,Munich,CODE000000003860
3883,3,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-04-01T23:12:30.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003883
3920,10,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-06-21T18:28:40.000-05:00,Jack Lewis,Australia,Perth,CODE000000003920
3926,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-12T07:45:06.000-05:00,Frank Wilson,Canada,Calgary,CODE000000003926
3956,14,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-12T00:51:26.000-05:00,Nathan King,Canada,Calgary,CODE000000003956
3980,1,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-10-20T15:42:27.000-05:00,Alice Johnson,USA,Phoenix,CODE000000003980
3998,3,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-02T13:02:05.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003998
4023,17,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-25T01:40:04.000-05:00,Quinn Baker,Australia,Perth,CODE000000004023
4031,4,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-23T14:41:58.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004031
4034,18,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-01-06T12:10:40.000-06:00,Rachel Evans,Germany,Munich,CODE000000004034
4049,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-10-15T12:50:54.000-05:00,Eva Garcia,Germany,Cologne,CODE000000004049
4075,20,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-06T02:47:00.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000004075
4088,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-02-07T14:48:59.000-06:00,Sam Phillips,Canada,Montreal,CODE000000004088
4093,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-24T06:47:15.000-05:00,Sam Phillips,Canada,Montreal,CODE000000004093
4143,4,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-10-24T10:39:58.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004143
4157,16,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-08T09:21:35.000-05:00,Peter Adams,Australia,Perth,CODE000000004157
4181,1,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-08-06T18:56:16.000-05:00,Alice Johnson,USA,Phoenix,CODE000000004181
4203,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-08T16:45:41.000-06:00,Sam Phillips,Canada,Montreal,CODE000000004203
4217,16,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-07-26T07:54:30.000-05:00,Peter Adams,Australia,Perth,CODE000000004217
4220,16,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-08T17:35:31.000-05:00,Peter Adams,Australia,Perth,CODE000000004220
4221,16,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-04-17T10:36:57.000-05:00,Peter Adams,Australia,Perth,CODE000000004221
4250,2,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-12-30T15:46:55.000-06:00,Bob Smith,USA,Los Angeles,CODE000000004250
4269,20,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-09-21T06:40:52.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000004269
4311,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-26T19:55:51.000-05:00,Eva Garcia,Germany,Cologne,CODE000000004311
4334,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-10-02T04:58:37.000-05:00,Harry Martinez,Canada,Vancouver,CODE000000004334
4362,20,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-19T15:39:51.000-06:00,Tina Rodriguez,USA,Chicago,CODE000000004362
3793,15,20,Standing Desk,Home Office Furniture,249.99,2021-09-10T10:29:45.000-05:00,Olivia Scott,Canada,Calgary,CODE000000003793
3809,5,20,Standing Desk,Home Office Furniture,249.99,2020-10-05T18:31:25.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003809
3839,5,20,Standing Desk,Home Office Furniture,249.99,2021-05-14T16:59:35.000-05:00,Eva Garcia,Germany,Cologne,CODE000000003839
3844,10,20,Standing Desk,Home Office Furniture,249.99,2020-11-03T10:00:24.000-06:00,Jack Lewis,Australia,Perth,CODE000000003844
3867,20,20,Standing Desk,Home Office Furniture,249.99,2021-05-07T23:16:27.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000003867
3873,17,20,Standing Desk,Home Office Furniture,249.99,2021-12-06T06:24:29.000-06:00,Quinn Baker,Australia,Perth,CODE000000003873
3880,3,20,Standing Desk,Home Office Furniture,249.99,2020-05-23T08:37:26.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003880
3896,12,20,Standing Desk,Home Office Furniture,249.99,2020-11-27T22:06:32.000-06:00,Liam Walker,Australia,Adelaide,CODE000000003896
3903,3,20,Standing Desk,Home Office Furniture,249.99,2021-05-10T00:06:09.000-05:00,Catherine Lee,Canada,Toronto,CODE000000003903
3911,15,20,Standing Desk,Home Office Furniture,249.99,2020-10-20T10:20:28.000-05:00,Olivia Scott,Canada,Calgary,CODE000000003911
3924,5,20,Standing Desk,Home Office Furniture,249.99,2021-11-24T11:16:34.000-06:00,Eva Garcia,Germany,Cologne,CODE000000003924
3938,16,20,Standing Desk,Home Office Furniture,249.99,2020-06-10T20:38:21.000-05:00,Peter Adams,Australia,Perth,CODE000000003938
3947,19,20,Standing Desk,Home Office Furniture,249.99,2021-08-20T02:33:29.000-05:00,Sam Phillips,Canada,Montreal,CODE000000003947
3961,16,20,Standing Desk,Home Office Furniture,249.99,2020-11-22T03:41:17.000-06:00,Peter Adams,Australia,Perth,CODE000000003961
3970,4,20,Standing Desk,Home Office Furniture,249.99,2021-04-27T11:02:51.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000003970
4002,19,20,Standing Desk,Home Office Furniture,249.99,2021-02-27T20:38:01.000-06:00,Sam Phillips,Canada,Montreal,CODE000000004002
4007,3,20,Standing Desk,Home Office Furniture,249.99,2020-05-05T03:36:53.000-05:00,Catherine Lee,Canada,Toronto,CODE000000004007
4044,4,20,Standing Desk,Home Office Furniture,249.99,2020-10-08T06:01:15.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004044
4046,5,20,Standing Desk,Home Office Furniture,249.99,2020-04-05T05:01:56.000-05:00,Eva Garcia,Germany,Cologne,CODE000000004046
4071,9,20,Standing Desk,Home Office Furniture,249.99,2020-10-08T07:12:35.000-05:00,Ivy Clark,Australia,Melbourne,CODE000000004071
4114,9,20,Standing Desk,Home Office Furniture,249.99,2020-12-12T08:49:31.000-06:00,Ivy Clark,Australia,Melbourne,CODE000000004114
4182,13,20,Standing Desk,Home Office Furniture,249.99,2020-10-29T08:19:13.000-05:00,Mona Hall,Germany,Berlin,CODE000000004182
4208,20,20,Standing Desk,Home Office Furniture,249.99,2021-06-17T20:17:12.000-05:00,Tina Rodriguez,USA,Chicago,CODE000000004208
4239,9,20,Standing Desk,Home Office Furniture,249.99,2021-11-01T10:03:51.000-05:00,Ivy Clark,Australia,Melbourne,CODE000000004239
4290,4,20,Standing Desk,Home Office Furniture,249.99,2020-07-15T23:22:40.000-05:00,Daniel Brown,Australia,Melbourne,CODE000000004290
4295,10,20,Standing Desk,Home Office Furniture,249.99,2021-04-25T21:29:07.000-05:00,Jack Lewis,Australia,Perth,CODE000000004295
4298,12,20,Standing Desk,Home Office Furniture,249.99,2021-07-24T07:32:02.000-05:00,Liam Walker,Australia,Adelaide,CODE000000004298
