order_id,customer_id,product_id,product_name,product_category,price,random_timestamp,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
4823,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-20T08:02:33.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004823,N,Insufficient Funds
4842,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-05-14T11:15:18.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004842,Y,SUCCESS
4874,2,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-03-30T05:11:34.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000004874,Y,SUCCESS
4875,3,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-12-05T23:56:35.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000004875,Y,SUCCESS
4885,13,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-02-18T07:44:22.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000004885,Y,SUCCESS
4900,19,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-01-18T15:22:49.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000004900,Y,SUCCESS
4907,6,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-08-21T01:28:26.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000004907,Y,SUCCESS
4923,18,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-05-30T19:45:49.000-05:00,Rachel Evans,Germany,Munich,ChicSpaceFurnishings.com,CODE000000004923,Y,SUCCESS
4949,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-24T05:24:54.000-05:00,Peter Adams,Australia,Perth,StyleNestFurniture.com,CODE000000004949,Y,SUCCESS
4982,11,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-02-21T05:52:38.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004982,N,Network Error
4990,16,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-03-08T06:33:22.000-06:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000004990,Y,SUCCESS
4381,8,14,TV Stand,Living Room Furniture,89.99,2021-09-11T22:47:11.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004381,Y,SUCCESS
4395,1,14,TV Stand,Living Room Furniture,89.99,2021-12-28T16:30:05.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004395,N,Insufficient Funds
4408,1,14,TV Stand,Living Room Furniture,89.99,2021-02-12T06:29:02.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004408,Y,SUCCESS
4429,13,14,TV Stand,Living Room Furniture,89.99,2021-09-01T15:22:04.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000004429,Y,SUCCESS
4479,17,14,TV Stand,Living Room Furniture,89.99,2021-07-01T19:53:55.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000004479,Y,SUCCESS
4496,18,14,TV Stand,Living Room Furniture,89.99,2021-09-05T15:10:57.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000004496,N,Insufficient Funds
4531,5,14,TV Stand,Living Room Furniture,89.99,2021-10-24T08:32:00.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000004531,Y,SUCCESS
4538,3,14,TV Stand,Living Room Furniture,89.99,2020-12-27T09:22:30.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000004538,N,Network Error
4592,6,14,TV Stand,Living Room Furniture,89.99,2021-11-24T10:02:05.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000004592,Y,SUCCESS
4593,1,14,TV Stand,Living Room Furniture,89.99,2021-11-15T22:01:49.000-06:00,Alice Johnson,USA,Phoenix,TimelessHomeStyles.com,CODE000000004593,N,Insufficient Funds
4618,8,14,TV Stand,Living Room Furniture,89.99,2020-07-30T04:30:16.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000004618,N,Network Error
4645,4,14,TV Stand,Living Room Furniture,89.99,2020-11-30T08:54:01.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004645,Y,SUCCESS
4685,14,14,TV Stand,Living Room Furniture,89.99,2020-04-09T01:26:10.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000004685,Y,SUCCESS
4691,10,14,TV Stand,Living Room Furniture,89.99,2020-08-03T23:49:52.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004691,N,Insufficient Funds
4762,4,14,TV Stand,Living Room Furniture,89.99,2021-09-28T21:05:00.000-05:00,Daniel Brown,Australia,Melbourne,TimelessHomeStyles.com,CODE000000004762,Y,SUCCESS
4764,3,14,TV Stand,Living Room Furniture,89.99,2020-08-12T22:51:38.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000004764,Y,SUCCESS
4789,12,14,TV Stand,Living Room Furniture,89.99,2021-10-19T17:22:19.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000004789,N,Insufficient Funds
4792,19,14,TV Stand,Living Room Furniture,89.99,2020-12-05T08:56:03.000-06:00,Sam Phillips,Canada,Montreal,TimelessHomeStyles.com,CODE000000004792,N,Insufficient Funds
4794,10,14,TV Stand,Living Room Furniture,89.99,2021-03-16T06:19:35.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000004794,Y,SUCCESS
4796,9,14,TV Stand,Living Room Furniture,89.99,2021-09-07T01:33:38.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000004796,Y,SUCCESS
4830,19,14,TV Stand,Living Room Furniture,89.99,2021-03-24T12:13:56.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000004830,Y,SUCCESS
4862,5,14,TV Stand,Living Room Furniture,89.99,2021-09-30T10:21:15.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000004862,N,Network Error
4866,9,14,TV Stand,Living Room Furniture,89.99,2020-09-16T18:17:09.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004866,N,Network Error
4906,9,14,TV Stand,Living Room Furniture,89.99,2020-02-11T22:00:05.000-06:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004906,N,Network Error
4909,14,14,TV Stand,Living Room Furniture,89.99,2021-07-29T19:54:39.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000004909,Y,SUCCESS
4917,12,14,TV Stand,Living Room Furniture,89.99,2021-05-30T22:58:56.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000004917,N,Insufficient Funds
4919,7,14,TV Stand,Living Room Furniture,89.99,2021-11-10T08:51:40.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000004919,Y,SUCCESS
4935,1,14,TV Stand,Living Room Furniture,89.99,2021-04-30T00:27:43.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000004935,Y,SUCCESS
4938,5,14,TV Stand,Living Room Furniture,89.99,2021-11-05T07:21:49.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000004938,Y,SUCCESS
4961,8,14,TV Stand,Living Room Furniture,89.99,2021-01-28T01:10:56.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000004961,N,Network Error
4385,18,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-28T07:03:31.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000004385,N,Network Error
4396,13,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-01-06T17:58:33.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000004396,Y,SUCCESS
4414,13,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-06T04:58:30.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000004414,N,Network Error
4453,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-03-20T00:53:07.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000004453,Y,SUCCESS
4455,3,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-05-15T08:48:26.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000004455,N,Insufficient Funds
4469,10,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-27T21:12:21.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004469,Y,SUCCESS
4477,17,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-26T22:11:27.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000004477,Y,SUCCESS
4491,12,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-07-06T11:51:01.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000004491,Y,SUCCESS
4494,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-05-04T16:50:27.000-05:00,Frank Wilson,Canada,Calgary,TimelessHomeStyles.com,CODE000000004494,N,Insufficient Funds
4505,10,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-07-25T08:11:57.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004505,Y,SUCCESS
4510,15,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-02-28T18:02:13.000-06:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000004510,N,Insufficient Funds
4528,15,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-09-26T06:16:19.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000004528,N,Network Error
4566,10,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-22T14:35:40.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004566,N,Insufficient Funds
4579,19,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-07-09T13:59:53.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000004579,N,Network Error
4601,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-06-17T12:44:50.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000004601,Y,SUCCESS
4610,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-11T01:19:19.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000004610,Y,SUCCESS
4657,14,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-26T08:30:27.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000004657,Y,SUCCESS
4670,17,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-10-23T05:22:28.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000004670,Y,SUCCESS
4673,9,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-19T00:44:34.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000004673,Y,SUCCESS
4716,12,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-07-22T09:47:56.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000004716,Y,SUCCESS
4740,6,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-08-07T21:09:14.000-05:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000004740,N,Insufficient Funds
4770,13,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-04-16T05:12:46.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000004770,Y,SUCCESS
4819,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-02-04T09:24:18.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000004819,N,Network Error
4820,1,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-03-27T20:27:15.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000004820,N,Network Error
4853,18,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-10-16T07:08:06.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000004853,N,Network Error
4871,13,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-02-13T19:42:36.000-06:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000004871,N,Insufficient Funds
4886,10,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-06-24T04:26:24.000-05:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004886,Y,SUCCESS
4897,13,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-12-17T10:41:09.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000004897,N,Insufficient Funds
4903,5,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-04-19T03:43:41.000-05:00,Eva Garcia,Germany,Cologne,HomeHavenFurniture.com,CODE000000004903,N,Insufficient Funds
4905,20,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-01-04T16:19:22.000-06:00,Tina Rodriguez,USA,Chicago,TimelessHomeStyles.com,CODE000000004905,N,Network Error
4953,2,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-10-03T06:08:56.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000004953,Y,SUCCESS
4969,8,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-07-16T21:44:59.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000004969,N,Network Error
4987,9,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-11-14T05:18:43.000-06:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004987,Y,SUCCESS
4382,16,20,Standing Desk,Home Office Furniture,249.99,2020-08-01T15:23:38.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004382,Y,SUCCESS
4393,8,20,Standing Desk,Home Office Furniture,249.99,2020-08-10T02:46:29.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000004393,Y,SUCCESS
4425,3,20,Standing Desk,Home Office Furniture,249.99,2021-04-11T04:03:53.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000004425,Y,SUCCESS
4427,10,20,Standing Desk,Home Office Furniture,249.99,2021-03-22T15:33:37.000-05:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000004427,Y,SUCCESS
4457,19,20,Standing Desk,Home Office Furniture,249.99,2021-07-06T09:03:51.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000004457,N,Insufficient Funds
4464,19,20,Standing Desk,Home Office Furniture,249.99,2020-08-12T07:37:54.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000004464,Y,SUCCESS
4468,7,20,Standing Desk,Home Office Furniture,249.99,2020-08-29T22:47:22.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000004468,Y,SUCCESS
4493,18,20,Standing Desk,Home Office Furniture,249.99,2021-04-25T06:44:01.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000004493,Y,SUCCESS
4567,20,20,Standing Desk,Home Office Furniture,249.99,2020-09-27T09:09:05.000-05:00,Tina Rodriguez,USA,Chicago,TimelessHomeStyles.com,CODE000000004567,N,Network Error
4589,1,20,Standing Desk,Home Office Furniture,249.99,2020-03-08T10:11:10.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000004589,N,Network Error
4643,15,20,Standing Desk,Home Office Furniture,249.99,2021-06-13T15:53:38.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000004643,N,Network Error
4646,13,20,Standing Desk,Home Office Furniture,249.99,2021-08-02T18:08:24.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000004646,Y,SUCCESS
4675,7,20,Standing Desk,Home Office Furniture,249.99,2020-10-17T21:31:31.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000004675,N,Insufficient Funds
4676,20,20,Standing Desk,Home Office Furniture,249.99,2021-02-23T11:08:02.000-06:00,Tina Rodriguez,USA,Chicago,HomeHavenFurniture.com,CODE000000004676,N,Network Error
4677,11,20,Standing Desk,Home Office Furniture,249.99,2021-10-20T09:43:31.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004677,Y,SUCCESS
4712,11,20,Standing Desk,Home Office Furniture,249.99,2021-10-06T18:45:47.000-05:00,Karen Young,Germany,Frankfurt,TimelessHomeStyles.com,CODE000000004712,Y,SUCCESS
4718,20,20,Standing Desk,Home Office Furniture,249.99,2021-06-17T13:16:46.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004718,N,Insufficient Funds
4727,9,20,Standing Desk,Home Office Furniture,249.99,2020-07-24T01:23:27.000-05:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000004727,N,Insufficient Funds
4748,17,20,Standing Desk,Home Office Furniture,249.99,2021-06-22T19:38:55.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000004748,N,Insufficient Funds
4757,3,20,Standing Desk,Home Office Furniture,249.99,2021-05-14T15:13:14.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000004757,N,Network Error
4798,7,20,Standing Desk,Home Office Furniture,249.99,2021-03-29T12:38:43.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004798,N,Insufficient Funds
4817,7,20,Standing Desk,Home Office Furniture,249.99,2021-06-05T01:51:42.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000004817,Y,SUCCESS
4890,4,20,Standing Desk,Home Office Furniture,249.99,2021-03-30T23:10:37.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004890,N,Network Error
4916,10,20,Standing Desk,Home Office Furniture,249.99,2021-02-15T15:58:25.000-06:00,Jack Lewis,Australia,Perth,ChicSpaceFurnishings.com,CODE000000004916,Y,SUCCESS
4941,16,20,Standing Desk,Home Office Furniture,249.99,2020-08-21T05:13:57.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000004941,Y,SUCCESS
4947,4,20,Standing Desk,Home Office Furniture,249.99,2020-10-12T17:25:50.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004947,N,Network Error
4951,10,20,Standing Desk,Home Office Furniture,249.99,2021-09-07T11:58:16.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000004951,Y,SUCCESS
4974,4,20,Standing Desk,Home Office Furniture,249.99,2021-10-07T19:27:48.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000004974,Y,SUCCESS
4983,6,20,Standing Desk,Home Office Furniture,249.99,2020-04-19T02:13:57.000-05:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000004983,Y,SUCCESS
4375,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-06-19T12:32:11.000-05:00,Ivy Clark,Australia,Melbourne,CozyCornerDecor.com,CODE000000004375,N,Network Error
4389,10,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-08-22T21:20:07.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000004389,N,Network Error
4409,2,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-04T15:20:52.000-05:00,Bob Smith,USA,Los Angeles,StyleNestFurniture.com,CODE000000004409,Y,SUCCESS
4421,14,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-09-29T23:55:06.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000004421,N,Network Error
4423,5,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-05-17T15:51:09.000-05:00,Eva Garcia,Germany,Cologne,CozyCornerDecor.com,CODE000000004423,N,Network Error
4433,3,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-06-20T08:47:38.000-05:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000004433,N,Insufficient Funds
4447,10,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-05-06T12:57:54.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000004447,N,Insufficient Funds
4451,12,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-06T08:34:17.000-06:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000004451,N,Insufficient Funds
4471,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-17T03:38:14.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004471,Y,SUCCESS
4506,15,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-06-10T03:30:56.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000004506,N,Insufficient Funds
4514,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-09-23T21:35:58.000-05:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000004514,Y,SUCCESS
4555,19,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-04-05T04:06:41.000-05:00,Sam Phillips,Canada,Montreal,CozyCornerDecor.com,CODE000000004555,Y,SUCCESS
4561,9,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-02-17T12:29:00.000-06:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000004561,N,Network Error
4585,2,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-09-11T01:07:18.000-05:00,Bob Smith,USA,Los Angeles,TimelessHomeStyles.com,CODE000000004585,N,Network Error
4644,18,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-08-20T05:08:33.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000004644,Y,SUCCESS
4652,10,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-08-01T23:23:10.000-05:00,Jack Lewis,Australia,Perth,TimelessHomeStyles.com,CODE000000004652,Y,SUCCESS
4658,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-10-05T22:52:01.000-05:00,Tina Rodriguez,USA,Chicago,StyleNestFurniture.com,CODE000000004658,N,Insufficient Funds
4668,19,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-08-31T02:36:31.000-05:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000004668,N,Insufficient Funds
4674,2,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-02-11T23:05:27.000-06:00,Bob Smith,USA,Los Angeles,TimelessHomeStyles.com,CODE000000004674,Y,SUCCESS
4681,5,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-01-12T06:28:26.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000004681,Y,SUCCESS
4687,10,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-15T17:37:40.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000004687,Y,SUCCESS
4711,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-31T00:44:49.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000004711,N,Network Error
4723,20,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-04-18T10:14:19.000-05:00,Tina Rodriguez,USA,Chicago,ChicSpaceFurnishings.com,CODE000000004723,N,Network Error
4734,1,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-02T04:40:44.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000004734,Y,SUCCESS
4736,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-02T01:04:14.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000004736,N,Network Error
4821,13,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-28T05:58:56.000-05:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000004821,Y,SUCCESS
4836,4,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-02T04:03:25.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004836,Y,SUCCESS
4857,15,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-11T04:33:25.000-06:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000004857,Y,SUCCESS
4880,3,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-12-23T15:38:16.000-06:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000004880,N,Insufficient Funds
4884,13,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-17T23:37:55.000-05:00,Mona Hall,Germany,Berlin,TimelessHomeStyles.com,CODE000000004884,Y,SUCCESS
4888,3,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-07-23T08:37:17.000-05:00,Catherine Lee,Canada,Toronto,HomeHavenFurniture.com,CODE000000004888,Y,SUCCESS
4926,7,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-12-03T14:35:59.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004926,Y,SUCCESS
4933,12,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-13T08:14:48.000-06:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000004933,Y,SUCCESS
4946,4,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-01-06T07:27:21.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000004946,Y,SUCCESS
4965,11,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-11-07T12:37:23.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000004965,N,Network Error
4972,4,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-11-24T13:01:26.000-06:00,Daniel Brown,Australia,Melbourne,CozyCornerDecor.com,CODE000000004972,N,Network Error
4979,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-27T23:55:56.000-05:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000004979,Y,SUCCESS
4984,1,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-04-24T09:37:53.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000004984,Y,SUCCESS
5015,8,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-03-24T21:58:57.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000005015,Y,SUCCESS
5032,15,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-05-16T18:18:44.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000005032,N,Network Error
5036,14,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-03-23T08:22:37.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000005036,Y,SUCCESS
5114,13,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-03-03T18:59:30.000-06:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000005114,Y,SUCCESS
