order_id,customer_id,product_id,product_name,product_category,price,datetime,customer_name,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason,qty,payment_type
6540,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-04-05T03:12:11.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000006540,N,Insufficient Funds,5,Card
6541,18,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-09-15T01:51:31.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000006541,Y,SUCCESS,5,Internet Banking
6542,15,15,Outdoor Patio Set,Outdoor Furniture,299.99,2021-07-11T18:29:49.000-05:00,Olivia Scott,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006542,Y,SUCCESS,5,Internet Banking
6543,6,14,TV Stand,Living Room Furniture,89.99,2020-06-15T00:04:08.000-05:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006543,Y,SUCCESS,5,Internet Banking
6544,13,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-02-04T07:38:01.000-06:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000006544,Y,SUCCESS,6,Internet Banking
6545,19,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-08-24T13:55:04.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000006545,N,Network Error,5,Internet Banking
6546,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-06T13:55:00.000-06:00,Quinn Baker,Australia,Perth,CozyCornerDecor.com,CODE000000006546,Y,SUCCESS,5,Card
6547,8,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-05T07:10:51.000-05:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000006547,N,Insufficient Funds,6,Internet Banking
6548,15,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-04-02T02:59:21.000-05:00,Olivia Scott,Canada,Calgary,CozyCornerDecor.com,CODE000000006548,Y,SUCCESS,5,Internet Banking
6549,3,17,Kids Bunk Bed,Kids Furniture,249.99,2021-11-19T19:36:26.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000006549,Y,SUCCESS,5,UPI
6550,14,7,Wooden Coffee Table,Living Room Furniture,149.99,2021-04-04T17:12:44.000-05:00,Nathan King,Canada,Calgary,StyleNestFurniture.com,CODE000000006550,N,Network Error,5,Card
6551,10,14,TV Stand,Living Room Furniture,89.99,2020-08-14T02:47:23.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000006551,N,Insufficient Funds,5,Internet Banking
6552,13,12,Upholstered Bench,Entryway Furniture,99.99,2020-07-16T11:23:27.000-05:00,Mona Hall,Germany,Berlin,StyleNestFurniture.com,CODE000000006552,N,Insufficient Funds,6,Card
6553,16,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-10-05T19:36:19.000-05:00,Peter Adams,Australia,Perth,HomeHavenFurniture.com,CODE000000006553,N,Insufficient Funds,5,Internet Banking
6554,14,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-10-21T02:18:12.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006554,N,Network Error,5,Card
6555,10,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-01-09T06:09:09.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000006555,N,Network Error,5,Card
6556,7,17,Kids Bunk Bed,Kids Furniture,249.99,2021-09-06T12:56:26.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000006556,Y,SUCCESS,5,Internet Banking
6557,3,13,Glass Console Table,Entryway Furniture,129.99,2021-03-28T12:36:20.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006557,N,Network Error,5,Internet Banking
6558,6,14,TV Stand,Living Room Furniture,89.99,2021-01-14T09:43:49.000-06:00,Frank Wilson,Canada,Calgary,CozyCornerDecor.com,CODE000000006558,Y,SUCCESS,5,Internet Banking
6559,14,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-12-07T13:49:57.000-06:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000006559,N,Network Error,5,Card
6560,8,11,Vanity Dresser,Bedroom Furniture,189.99,2021-01-06T20:20:30.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000006560,Y,SUCCESS,6,Internet Banking
6561,17,12,Upholstered Bench,Entryway Furniture,99.99,2020-10-26T18:29:22.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000006561,N,Network Error,5,Card
6562,7,20,Standing Desk,Home Office Furniture,249.99,2020-12-20T17:32:38.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000006562,N,Insufficient Funds,5,Internet Banking
6563,12,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-21T21:05:37.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000006563,Y,SUCCESS,5,Internet Banking
6564,1,4,Recliner Chair,Living Room Furniture,249.99,2020-04-30T05:30:13.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000006564,Y,SUCCESS,5,Internet Banking
6565,9,8,Modular Bookcase,Home Office Furniture,199.99,2020-07-20T00:42:12.000-05:00,Ivy Clark,Australia,Melbourne,TimelessHomeStyles.com,CODE000000006565,N,Insufficient Funds,5,Internet Banking
6566,19,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-02-12T02:03:07.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000006566,Y,SUCCESS,5,Internet Banking
6567,11,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-11-16T15:47:11.000-06:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006567,Y,SUCCESS,5,Internet Banking
6568,16,12,Upholstered Bench,Entryway Furniture,99.99,2021-09-03T01:46:36.000-05:00,Peter Adams,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006568,N,Network Error,5,Card
6569,10,12,Upholstered Bench,Entryway Furniture,99.99,2020-06-04T21:11:18.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006569,N,Network Error,5,Internet Banking
6570,15,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-10-18T17:06:38.000-05:00,Olivia Scott,Canada,Calgary,StyleNestFurniture.com,CODE000000006570,Y,SUCCESS,5,Internet Banking
6571,17,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-10-14T15:40:03.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006571,N,Insufficient Funds,5,Internet Banking
6572,19,14,TV Stand,Living Room Furniture,89.99,2020-12-31T13:28:55.000-06:00,Sam Phillips,Canada,Montreal,StyleNestFurniture.com,CODE000000006572,Y,SUCCESS,5,Card
6573,19,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-12-12T15:59:42.000-06:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000006573,N,Network Error,5,Internet Banking
6574,12,5,Oak Dining Table,Dining Room Furniture,399.99,2021-07-04T20:52:22.000-05:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000006574,N,Network Error,5,Card
6575,9,17,Kids Bunk Bed,Kids Furniture,249.99,2020-10-12T00:32:47.000-05:00,Ivy Clark,Australia,Melbourne,HomeHavenFurniture.com,CODE000000006575,N,Network Error,5,UPI
6576,1,20,Standing Desk,Home Office Furniture,249.99,2021-10-05T18:47:13.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000006576,Y,SUCCESS,5,Internet Banking
6577,19,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-02-15T11:20:26.000-06:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000006577,Y,SUCCESS,5,Card
6578,10,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-29T08:56:48.000-06:00,Jack Lewis,Australia,Perth,CozyCornerDecor.com,CODE000000006578,N,Insufficient Funds,5,Internet Banking
6579,12,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-08-04T18:37:14.000-05:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000006579,N,Network Error,5,Card
6580,7,17,Kids Bunk Bed,Kids Furniture,249.99,2020-12-05T08:32:48.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006580,N,Insufficient Funds,5,Internet Banking
6581,10,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-03-12T23:16:19.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006581,N,Network Error,5,Internet Banking
6582,8,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-12-03T11:32:04.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000006582,N,Network Error,6,Internet Banking
6583,12,10,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-05T06:20:35.000-05:00,Liam Walker,Australia,Adelaide,HomeHavenFurniture.com,CODE000000006583,N,Insufficient Funds,5,Card
6584,14,20,Standing Desk,Home Office Furniture,249.99,2020-02-15T19:29:28.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006584,Y,SUCCESS,5,Internet Banking
6585,5,14,TV Stand,Living Room Furniture,89.99,2020-08-25T10:31:06.000-05:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000006585,Y,SUCCESS,5,Card
6586,8,14,TV Stand,Living Room Furniture,89.99,2020-06-11T00:10:54.000-05:00,Harry Martinez,Canada,Vancouver,CozyCornerDecor.com,CODE000000006586,N,Insufficient Funds,6,UPI
6587,13,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-19T08:10:40.000-06:00,Mona Hall,Germany,Berlin,CozyCornerDecor.com,CODE000000006587,Y,SUCCESS,6,Internet Banking
6588,19,20,Standing Desk,Home Office Furniture,249.99,2021-04-04T12:33:57.000-05:00,Sam Phillips,Canada,Montreal,HomeHavenFurniture.com,CODE000000006588,Y,SUCCESS,5,Internet Banking
6589,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-11-19T16:17:19.000-06:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000006589,N,Network Error,5,Internet Banking
6590,9,20,Standing Desk,Home Office Furniture,249.99,2020-12-31T21:41:35.000-06:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000006590,Y,SUCCESS,5,Internet Banking
6591,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-12T15:33:03.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000006591,Y,SUCCESS,5,Internet Banking
6592,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-04T10:07:36.000-06:00,Harry Martinez,Canada,Vancouver,HomeHavenFurniture.com,CODE000000006592,N,Insufficient Funds,6,Internet Banking
6593,5,11,Vanity Dresser,Bedroom Furniture,189.99,2021-02-19T20:24:24.000-06:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000006593,N,Insufficient Funds,5,Internet Banking
6594,1,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-07-11T16:31:12.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000006594,Y,SUCCESS,5,Internet Banking
6595,1,13,Glass Console Table,Entryway Furniture,129.99,2020-06-21T18:26:44.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000006595,N,Network Error,5,Internet Banking
6596,11,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-10-02T23:52:26.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000006596,N,Network Error,5,Internet Banking
6597,4,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-05-03T09:35:55.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000006597,N,Insufficient Funds,5,Internet Banking
6598,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-18T21:10:12.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006598,Y,SUCCESS,5,Internet Banking
6599,18,4,Recliner Chair,Living Room Furniture,249.99,2021-06-20T20:44:48.000-05:00,Rachel Evans,Germany,Munich,StyleNestFurniture.com,CODE000000006599,Y,SUCCESS,5,Card
6600,6,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-01-13T11:55:55.000-06:00,Frank Wilson,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006600,Y,SUCCESS,5,Internet Banking
6601,12,20,Standing Desk,Home Office Furniture,249.99,2021-12-20T20:18:59.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000006601,Y,SUCCESS,5,Internet Banking
6602,1,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-06T06:08:12.000-05:00,Alice Johnson,USA,Phoenix,StyleNestFurniture.com,CODE000000006602,Y,SUCCESS,5,Card
6603,4,20,Standing Desk,Home Office Furniture,249.99,2021-05-08T10:41:36.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000006603,N,Insufficient Funds,5,Internet Banking
6604,9,14,TV Stand,Living Room Furniture,89.99,2021-04-25T16:54:52.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000006604,N,Network Error,5,Internet Banking
6605,14,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-02-21T19:22:05.000-06:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006605,N,Insufficient Funds,5,Internet Banking
6606,5,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-04-05T07:44:33.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000006606,Y,SUCCESS,5,Internet Banking
6607,11,14,TV Stand,Living Room Furniture,89.99,2020-03-02T02:03:24.000-06:00,Karen Young,Germany,Frankfurt,TimelessHomeStyles.com,CODE000000006607,Y,SUCCESS,5,Internet Banking
6608,3,12,Upholstered Bench,Entryway Furniture,99.99,2021-02-21T10:36:26.000-06:00,Catherine Lee,Canada,Toronto,CozyCornerDecor.com,CODE000000006608,N,Network Error,5,Internet Banking
6609,12,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-02T02:47:45.000-06:00,Liam Walker,Australia,Adelaide,StyleNestFurniture.com,CODE000000006609,Y,SUCCESS,5,Card
6610,10,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-01-10T20:14:36.000-06:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000006610,N,Insufficient Funds,5,Internet Banking
6611,18,16,Garden Lounge Chair,Outdoor Furniture,79.99,2021-03-22T19:59:51.000-05:00,Rachel Evans,Germany,Munich,HomeHavenFurniture.com,CODE000000006611,Y,SUCCESS,5,Internet Banking
6612,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2020-02-07T23:26:45.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000006612,N,Network Error,5,Card
6613,17,14,TV Stand,Living Room Furniture,89.99,2021-02-14T18:45:10.000-06:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000006613,N,Insufficient Funds,5,Internet Banking
6614,2,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-10-30T15:16:07.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000006614,Y,SUCCESS,6,Internet Banking
6615,11,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-08-11T09:23:23.000-05:00,Karen Young,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000006615,N,Insufficient Funds,5,Internet Banking
6616,6,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-01-04T02:30:21.000-06:00,Frank Wilson,Canada,Calgary,HomeHavenFurniture.com,CODE000000006616,N,Network Error,5,Card
6617,1,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-06-18T00:21:46.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000006617,Y,SUCCESS,5,Internet Banking
6618,4,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-29T17:50:33.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000006618,Y,SUCCESS,5,Card
6619,8,13,Glass Console Table,Entryway Furniture,129.99,2020-01-21T06:02:16.000-06:00,Harry Martinez,Canada,Vancouver,ChicSpaceFurnishings.com,CODE000000006619,N,Network Error,6,Card
6620,7,20,Standing Desk,Home Office Furniture,249.99,2020-01-18T22:28:11.000-06:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000006620,Y,SUCCESS,5,Internet Banking
6621,12,5,Oak Dining Table,Dining Room Furniture,399.99,2021-09-25T22:33:54.000-05:00,Liam Walker,Australia,Adelaide,CozyCornerDecor.com,CODE000000006621,Y,SUCCESS,5,Internet Banking
6622,4,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-01-28T08:41:04.000-06:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000006622,Y,SUCCESS,5,Card
6623,10,11,Vanity Dresser,Bedroom Furniture,189.99,2021-09-20T01:45:06.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006623,N,Insufficient Funds,5,Internet Banking
6624,10,20,Standing Desk,Home Office Furniture,249.99,2021-10-19T15:39:07.000-05:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006624,Y,SUCCESS,5,UPI
6625,7,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-05-30T22:17:51.000-05:00,Grace Thompson,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000006625,Y,SUCCESS,5,Card
6626,13,4,Recliner Chair,Living Room Furniture,249.99,2021-05-06T06:02:37.000-05:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000006626,Y,SUCCESS,6,Internet Banking
6627,4,13,Glass Console Table,Entryway Furniture,129.99,2020-09-23T15:39:46.000-05:00,Daniel Brown,Australia,Melbourne,StyleNestFurniture.com,CODE000000006627,N,Insufficient Funds,5,Internet Banking
6628,19,8,Modular Bookcase,Home Office Furniture,199.99,2020-09-11T00:39:57.000-05:00,Sam Phillips,Canada,Montreal,ChicSpaceFurnishings.com,CODE000000006628,Y,SUCCESS,5,Internet Banking
6629,4,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-07-08T00:18:53.000-05:00,Daniel Brown,Australia,Melbourne,HomeHavenFurniture.com,CODE000000006629,Y,SUCCESS,5,Internet Banking
6630,5,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-12-07T13:30:01.000-06:00,Eva Garcia,Germany,Cologne,ChicSpaceFurnishings.com,CODE000000006630,N,Insufficient Funds,5,Internet Banking
6631,3,8,Modular Bookcase,Home Office Furniture,199.99,2020-08-23T10:22:19.000-05:00,Catherine Lee,Canada,Toronto,TimelessHomeStyles.com,CODE000000006631,N,Network Error,5,Wallet
6632,20,3,L-Shaped Sofa,Living Room Furniture,499.99,2021-05-13T23:58:19.000-05:00,Tina Rodriguez,USA,Chicago,CozyCornerDecor.com,CODE000000006632,Y,SUCCESS,6,UPI
6633,13,20,Standing Desk,Home Office Furniture,249.99,2020-11-03T16:28:34.000-06:00,Mona Hall,Germany,Berlin,ChicSpaceFurnishings.com,CODE000000006633,N,Insufficient Funds,6,Internet Banking
6634,1,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-10-24T11:31:18.000-05:00,Alice Johnson,USA,Phoenix,ChicSpaceFurnishings.com,CODE000000006634,Y,SUCCESS,5,Card
6635,3,5,Oak Dining Table,Dining Room Furniture,399.99,2020-12-11T07:21:45.000-06:00,Catherine Lee,Canada,Toronto,ChicSpaceFurnishings.com,CODE000000006635,N,Network Error,5,UPI
6636,7,5,Oak Dining Table,Dining Room Furniture,399.99,2020-03-27T09:36:48.000-05:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006636,Y,SUCCESS,5,Internet Banking
6637,5,17,Kids Bunk Bed,Kids Furniture,249.99,2021-03-26T00:23:27.000-05:00,Eva Garcia,Germany,Cologne,TimelessHomeStyles.com,CODE000000006637,N,Insufficient Funds,5,Internet Banking
6638,13,13,Glass Console Table,Entryway Furniture,129.99,2020-08-31T08:19:45.000-05:00,Mona Hall,Germany,Berlin,HomeHavenFurniture.com,CODE000000006638,Y,SUCCESS,6,Internet Banking
6639,11,4,Recliner Chair,Living Room Furniture,249.99,2021-08-25T05:17:38.000-05:00,Karen Young,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006639,N,Network Error,5,Internet Banking
6640,6,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-09-16T16:13:41.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000006640,N,Network Error,5,Internet Banking
6641,10,4,Recliner Chair,Living Room Furniture,249.99,2021-01-24T05:40:28.000-06:00,Jack Lewis,Australia,Perth,StyleNestFurniture.com,CODE000000006641,Y,SUCCESS,5,Card
6642,17,8,Modular Bookcase,Home Office Furniture,199.99,2020-12-14T16:24:28.000-06:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006642,N,Insufficient Funds,5,Internet Banking
6643,16,16,Garden Lounge Chair,Outdoor Furniture,79.99,2020-03-09T07:21:08.000-05:00,Peter Adams,Australia,Perth,CozyCornerDecor.com,CODE000000006643,Y,SUCCESS,5,Internet Banking
6644,14,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-09-26T12:55:32.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000006644,N,Network Error,5,Internet Banking
6645,17,12,Upholstered Bench,Entryway Furniture,99.99,2020-08-08T04:32:32.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006645,N,Network Error,5,Internet Banking
6646,17,1,Classic Wooden Bed,Bedroom Furniture,299.99,2020-04-23T04:47:38.000-05:00,Quinn Baker,Australia,Perth,ChicSpaceFurnishings.com,CODE000000006646,N,Network Error,5,Internet Banking
6647,6,7,Wooden Coffee Table,Living Room Furniture,149.99,2020-07-10T08:37:27.000-05:00,Frank Wilson,Canada,Calgary,StyleNestFurniture.com,CODE000000006647,Y,SUCCESS,5,Internet Banking
6648,5,5,Oak Dining Table,Dining Room Furniture,399.99,2020-09-08T04:16:59.000-05:00,Eva Garcia,Germany,Cologne,StyleNestFurniture.com,CODE000000006648,Y,SUCCESS,5,Card
6649,15,11,Vanity Dresser,Bedroom Furniture,189.99,2021-03-24T09:36:39.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000006649,Y,SUCCESS,5,Card
6650,15,14,TV Stand,Living Room Furniture,89.99,2020-08-21T10:46:19.000-05:00,Olivia Scott,Canada,Calgary,HomeHavenFurniture.com,CODE000000006650,Y,SUCCESS,5,Internet Banking
6651,10,18,Nursery Rocking Chair,Kids Furniture,119.99,2021-07-27T21:31:09.000-05:00,Jack Lewis,Australia,Perth,HomeHavenFurniture.com,CODE000000006651,Y,SUCCESS,5,Internet Banking
6652,4,11,Vanity Dresser,Bedroom Furniture,189.99,2020-05-31T04:25:01.000-05:00,Daniel Brown,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000006652,Y,SUCCESS,5,Internet Banking
6653,14,4,Recliner Chair,Living Room Furniture,249.99,2021-09-03T17:02:47.000-05:00,Nathan King,Canada,Calgary,ChicSpaceFurnishings.com,CODE000000006653,Y,SUCCESS,5,Internet Banking
6654,9,1,Classic Wooden Bed,Bedroom Furniture,299.99,2021-10-11T13:44:37.000-05:00,Ivy Clark,Australia,Melbourne,ChicSpaceFurnishings.com,CODE000000006654,Y,SUCCESS,5,Internet Banking
6655,2,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2021-04-30T18:25:20.000-05:00,Bob Smith,USA,Los Angeles,HomeHavenFurniture.com,CODE000000006655,N,Insufficient Funds,6,Internet Banking
6656,3,10,Metal Bed Frame,Bedroom Furniture,149.99,2020-09-09T21:51:04.000-05:00,Catherine Lee,Canada,Toronto,StyleNestFurniture.com,CODE000000006656,N,Insufficient Funds,5,Internet Banking
6657,11,15,Outdoor Patio Set,Outdoor Furniture,299.99,2020-11-01T18:14:48.000-06:00,Karen Young,Germany,Frankfurt,ChicSpaceFurnishings.com,CODE000000006657,N,Network Error,5,Card
6658,9,17,Kids Bunk Bed,Kids Furniture,249.99,2020-07-12T06:58:41.000-05:00,Ivy Clark,Australia,Melbourne,StyleNestFurniture.com,CODE000000006658,N,Insufficient Funds,5,Card
6659,1,12,Upholstered Bench,Entryway Furniture,99.99,2020-01-10T08:47:03.000-06:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000006659,Y,SUCCESS,5,Internet Banking
6660,17,3,L-Shaped Sofa,Living Room Furniture,499.99,2020-09-22T22:49:11.000-05:00,Quinn Baker,Australia,Perth,StyleNestFurniture.com,CODE000000006660,Y,SUCCESS,5,Internet Banking
6661,3,6,Leather Dining Chair,Dining Room Furniture,89.99,2021-11-17T15:16:04.000-06:00,Catherine Lee,Canada,Toronto,TimelessHomeStyles.com,CODE000000006661,Y,SUCCESS,5,Internet Banking
6662,14,9,Ergonomic Office Chair,Home Office Furniture,129.99,2020-08-28T06:24:40.000-05:00,Nathan King,Canada,Calgary,CozyCornerDecor.com,CODE000000006662,Y,SUCCESS,5,Card
6663,7,11,Vanity Dresser,Bedroom Furniture,189.99,2020-08-15T09:32:25.000-05:00,Grace Thompson,Germany,Frankfurt,HomeHavenFurniture.com,CODE000000006663,Y,SUCCESS,5,Internet Banking
6664,1,4,Recliner Chair,Living Room Furniture,249.99,2021-08-07T14:02:24.000-05:00,Alice Johnson,USA,Phoenix,CozyCornerDecor.com,CODE000000006664,Y,SUCCESS,5,Internet Banking
6665,12,13,Glass Console Table,Entryway Furniture,129.99,2020-12-01T13:54:39.000-06:00,Liam Walker,Australia,Adelaide,ChicSpaceFurnishings.com,CODE000000006665,Y,SUCCESS,5,Internet Banking
6666,2,2,Memory Foam Mattress,Bedroom Furniture,199.99,2021-04-23T09:20:33.000-05:00,Bob Smith,USA,Los Angeles,ChicSpaceFurnishings.com,CODE000000006666,N,Insufficient Funds,6,Internet Banking
6667,11,12,Upholstered Bench,Entryway Furniture,99.99,2020-08-22T02:36:07.000-05:00,Karen Young,Germany,Frankfurt,CozyCornerDecor.com,CODE000000006667,N,Insufficient Funds,5,Internet Banking
6668,7,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-04-15T17:08:54.000-05:00,Grace Thompson,Germany,Frankfurt,CozyCornerDecor.com,CODE000000006668,N,Insufficient Funds,5,UPI
6669,14,12,Upholstered Bench,Entryway Furniture,99.99,2021-06-16T06:29:18.000-05:00,Nathan King,Canada,Calgary,HomeHavenFurniture.com,CODE000000006669,Y,SUCCESS,5,Card
6670,8,9,Ergonomic Office Chair,Home Office Furniture,129.99,2021-03-30T10:59:29.000-05:00,Harry Martinez,Canada,Vancouver,StyleNestFurniture.com,CODE000000006670,N,Insufficient Funds,6,Internet Banking
6671,7,19,Shoe Storage Cabinet,Entryway Furniture,59.99,2020-11-02T10:03:28.000-06:00,Grace Thompson,Germany,Frankfurt,StyleNestFurniture.com,CODE000000006671,N,Network Error,5,Internet Banking
6672,1,18,Nursery Rocking Chair,Kids Furniture,119.99,2020-09-17T08:23:23.000-05:00,Alice Johnson,USA,Phoenix,HomeHavenFurniture.com,CODE000000006672,Y,SUCCESS,5,Internet Banking
