customer_id,product_id,order_id,product_name,product_category,price,random_timestamp,customer_name,country,city
13,17,5642,Kids Bunk Bed,Kids Furniture,249.99,2020-07-16T04:55:37.000-05:00,Mona Hall,Germany,Berlin
16,17,5651,Kids Bunk Bed,Kids Furniture,249.99,2020-12-19T17:05:25.000-06:00,Peter Adams,Australia,Perth
6,17,5654,Kids Bunk Bed,Kids Furniture,249.99,2021-04-04T10:45:41.000-05:00,Frank Wilson,Canada,Calgary
6,17,5656,Kids Bunk Bed,Kids Furniture,249.99,2021-08-20T12:17:37.000-05:00,Frank Wilson,Canada,Calgary
1,17,5667,Kids Bunk Bed,Kids Furniture,249.99,2021-08-06T10:35:20.000-05:00,Alice Johnson,USA,Phoenix
13,17,5680,Kids Bunk Bed,Kids Furniture,249.99,2021-08-07T14:49:23.000-05:00,Mona Hall,Germany,Berlin
9,17,5687,Kids Bunk Bed,Kids Furniture,249.99,2021-09-17T05:46:46.000-05:00,Ivy Clark,Australia,Melbourne
2,17,5729,Kids Bunk Bed,Kids Furniture,249.99,2021-02-25T02:39:39.000-06:00,Bob Smith,USA,Los Angeles
20,17,5736,Kids Bunk Bed,Kids Furniture,249.99,2021-05-12T11:43:08.000-05:00,Tina Rodriguez,USA,Chicago
6,17,5753,Kids Bunk Bed,Kids Furniture,249.99,2020-11-20T08:13:36.000-06:00,Frank Wilson,Canada,Calgary
20,17,5767,Kids Bunk Bed,Kids Furniture,249.99,2020-12-13T17:03:18.000-06:00,Tina Rodriguez,USA,Chicago
18,17,5780,Kids Bunk Bed,Kids Furniture,249.99,2021-05-15T19:50:59.000-05:00,Rachel Evans,Germany,Munich
8,17,5797,Kids Bunk Bed,Kids Furniture,249.99,2020-02-11T13:02:08.000-06:00,Harry Martinez,Canada,Vancouver
18,17,5813,Kids Bunk Bed,Kids Furniture,249.99,2021-04-22T06:14:39.000-05:00,Rachel Evans,Germany,Munich
20,17,5867,Kids Bunk Bed,Kids Furniture,249.99,2020-06-10T13:52:18.000-05:00,Tina Rodriguez,USA,Chicago
18,17,5913,Kids Bunk Bed,Kids Furniture,249.99,2021-12-30T04:59:17.000-06:00,Rachel Evans,Germany,Munich
8,17,5986,Kids Bunk Bed,Kids Furniture,249.99,2021-04-26T17:41:02.000-05:00,Harry Martinez,Canada,Vancouver
11,17,6015,Kids Bunk Bed,Kids Furniture,249.99,2021-07-16T12:36:33.000-05:00,Karen Young,Germany,Frankfurt
1,17,6068,Kids Bunk Bed,Kids Furniture,249.99,2020-10-09T17:52:51.000-05:00,Alice Johnson,USA,Phoenix
2,17,6069,Kids Bunk Bed,Kids Furniture,249.99,2020-10-25T02:27:48.000-05:00,Bob Smith,USA,Los Angeles
12,17,6162,Kids Bunk Bed,Kids Furniture,249.99,2020-03-23T16:34:20.000-05:00,Liam Walker,Australia,Adelaide
16,17,6174,Kids Bunk Bed,Kids Furniture,249.99,2020-12-01T11:31:41.000-06:00,Peter Adams,Australia,Perth
18,17,6195,Kids Bunk Bed,Kids Furniture,249.99,2020-11-14T04:19:13.000-06:00,Rachel Evans,Germany,Munich
12,17,6215,Kids Bunk Bed,Kids Furniture,249.99,2021-06-14T01:16:11.000-05:00,Liam Walker,Australia,Adelaide
16,5,5636,Oak Dining Table,Dining Room Furniture,399.99,2020-05-28T16:58:14.000-05:00,Peter Adams,Australia,Perth
19,5,5662,Oak Dining Table,Dining Room Furniture,399.99,2021-08-25T01:09:35.000-05:00,Sam Phillips,Canada,Montreal
20,5,5671,Oak Dining Table,Dining Room Furniture,399.99,2020-03-23T19:14:53.000-05:00,Tina Rodriguez,USA,Chicago
17,5,5677,Oak Dining Table,Dining Room Furniture,399.99,2020-07-17T21:52:53.000-05:00,Quinn Baker,Australia,Perth
2,5,5688,Oak Dining Table,Dining Room Furniture,399.99,2020-11-30T22:17:49.000-06:00,Bob Smith,USA,Los Angeles
20,5,5689,Oak Dining Table,Dining Room Furniture,399.99,2020-07-19T17:00:55.000-05:00,Tina Rodriguez,USA,Chicago
1,5,5705,Oak Dining Table,Dining Room Furniture,399.99,2021-11-27T17:33:45.000-06:00,Alice Johnson,USA,Phoenix
2,5,5716,Oak Dining Table,Dining Room Furniture,399.99,2021-04-15T19:28:36.000-05:00,Bob Smith,USA,Los Angeles
10,5,5730,Oak Dining Table,Dining Room Furniture,399.99,2020-09-27T15:38:35.000-05:00,Jack Lewis,Australia,Perth
17,5,5743,Oak Dining Table,Dining Room Furniture,399.99,2020-02-28T00:07:14.000-06:00,Quinn Baker,Australia,Perth
16,5,5771,Oak Dining Table,Dining Room Furniture,399.99,2020-06-02T22:37:31.000-05:00,Peter Adams,Australia,Perth
14,5,5773,Oak Dining Table,Dining Room Furniture,399.99,2020-05-13T21:04:12.000-05:00,Nathan King,Canada,Calgary
18,5,5795,Oak Dining Table,Dining Room Furniture,399.99,2020-05-18T08:34:28.000-05:00,Rachel Evans,Germany,Munich
18,5,5802,Oak Dining Table,Dining Room Furniture,399.99,2020-07-26T18:54:44.000-05:00,Rachel Evans,Germany,Munich
15,5,5803,Oak Dining Table,Dining Room Furniture,399.99,2021-04-08T23:12:58.000-05:00,Olivia Scott,Canada,Calgary
15,5,5811,Oak Dining Table,Dining Room Furniture,399.99,2021-09-24T15:27:08.000-05:00,Olivia Scott,Canada,Calgary
6,5,5826,Oak Dining Table,Dining Room Furniture,399.99,2021-06-11T04:10:56.000-05:00,Frank Wilson,Canada,Calgary
1,5,5848,Oak Dining Table,Dining Room Furniture,399.99,2021-05-29T10:04:44.000-05:00,Alice Johnson,USA,Phoenix
10,5,5851,Oak Dining Table,Dining Room Furniture,399.99,2021-05-15T13:15:31.000-05:00,Jack Lewis,Australia,Perth
16,5,5860,Oak Dining Table,Dining Room Furniture,399.99,2020-12-26T18:41:59.000-06:00,Peter Adams,Australia,Perth
9,5,5868,Oak Dining Table,Dining Room Furniture,399.99,2020-06-12T14:38:51.000-05:00,Ivy Clark,Australia,Melbourne
10,5,5880,Oak Dining Table,Dining Room Furniture,399.99,2021-04-02T09:21:23.000-05:00,Jack Lewis,Australia,Perth
3,5,5881,Oak Dining Table,Dining Room Furniture,399.99,2021-12-18T09:08:02.000-06:00,Catherine Lee,Canada,Toronto
3,5,5934,Oak Dining Table,Dining Room Furniture,399.99,2021-12-26T13:10:18.000-06:00,Catherine Lee,Canada,Toronto
5,5,5949,Oak Dining Table,Dining Room Furniture,399.99,2021-03-17T16:35:37.000-05:00,Eva Garcia,Germany,Cologne
6,5,5965,Oak Dining Table,Dining Room Furniture,399.99,2020-01-10T15:49:20.000-06:00,Frank Wilson,Canada,Calgary
7,5,6002,Oak Dining Table,Dining Room Furniture,399.99,2020-02-14T20:34:53.000-06:00,Grace Thompson,Germany,Frankfurt
16,5,6007,Oak Dining Table,Dining Room Furniture,399.99,2021-03-02T01:26:49.000-06:00,Peter Adams,Australia,Perth
8,5,6080,Oak Dining Table,Dining Room Furniture,399.99,2021-09-18T09:32:30.000-05:00,Harry Martinez,Canada,Vancouver
8,5,6082,Oak Dining Table,Dining Room Furniture,399.99,2021-08-02T09:53:00.000-05:00,Harry Martinez,Canada,Vancouver
13,5,6103,Oak Dining Table,Dining Room Furniture,399.99,2021-02-20T03:23:21.000-06:00,Mona Hall,Germany,Berlin
10,5,6146,Oak Dining Table,Dining Room Furniture,399.99,2020-11-12T23:05:17.000-06:00,Jack Lewis,Australia,Perth
8,5,6155,Oak Dining Table,Dining Room Furniture,399.99,2021-05-09T22:25:11.000-05:00,Harry Martinez,Canada,Vancouver
3,5,6164,Oak Dining Table,Dining Room Furniture,399.99,2021-09-21T13:20:12.000-05:00,Catherine Lee,Canada,Toronto
20,5,6190,Oak Dining Table,Dining Room Furniture,399.99,2020-11-15T22:32:12.000-06:00,Tina Rodriguez,USA,Chicago
3,5,6212,Oak Dining Table,Dining Room Furniture,399.99,2020-10-04T04:10:38.000-05:00,Catherine Lee,Canada,Toronto
13,5,6217,Oak Dining Table,Dining Room Furniture,399.99,2020-11-30T18:17:57.000-06:00,Mona Hall,Germany,Berlin
11,5,6218,Oak Dining Table,Dining Room Furniture,399.99,2020-04-01T15:18:43.000-05:00,Karen Young,Germany,Frankfurt
11,5,6233,Oak Dining Table,Dining Room Furniture,399.99,2021-08-30T02:17:48.000-05:00,Karen Young,Germany,Frankfurt
11,1,5663,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-27T14:11:34.000-05:00,Karen Young,Germany,Frankfurt
7,1,5683,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-13T23:14:40.000-05:00,Grace Thompson,Germany,Frankfurt
8,1,5713,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-22T02:15:44.000-05:00,Harry Martinez,Canada,Vancouver
2,1,5725,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-06T22:11:19.000-05:00,Bob Smith,USA,Los Angeles
19,1,5759,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-12T16:19:58.000-06:00,Sam Phillips,Canada,Montreal
20,1,5760,Classic Wooden Bed,Bedroom Furniture,299.99,2021-12-08T06:40:34.000-06:00,Tina Rodriguez,USA,Chicago
13,1,5765,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-01T20:04:59.000-05:00,Mona Hall,Germany,Berlin
12,1,5770,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-18T21:31:29.000-05:00,Liam Walker,Australia,Adelaide
11,1,5799,Classic Wooden Bed,Bedroom Furniture,299.99,2020-09-14T12:55:35.000-05:00,Karen Young,Germany,Frankfurt
3,1,5812,Classic Wooden Bed,Bedroom Furniture,299.99,2021-03-19T03:40:08.000-05:00,Catherine Lee,Canada,Toronto
15,1,5814,Classic Wooden Bed,Bedroom Furniture,299.99,2021-06-08T03:18:19.000-05:00,Olivia Scott,Canada,Calgary
11,1,5838,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-25T00:20:16.000-06:00,Karen Young,Germany,Frankfurt
18,1,5843,Classic Wooden Bed,Bedroom Furniture,299.99,2020-12-07T01:32:37.000-06:00,Rachel Evans,Germany,Munich
2,1,5846,Classic Wooden Bed,Bedroom Furniture,299.99,2021-06-27T00:37:29.000-05:00,Bob Smith,USA,Los Angeles
5,1,5850,Classic Wooden Bed,Bedroom Furniture,299.99,2020-08-09T07:16:52.000-05:00,Eva Garcia,Germany,Cologne
19,1,5866,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-16T12:57:21.000-05:00,Sam Phillips,Canada,Montreal
15,1,5870,Classic Wooden Bed,Bedroom Furniture,299.99,2021-09-02T09:14:47.000-05:00,Olivia Scott,Canada,Calgary
18,1,5952,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-06T12:10:15.000-06:00,Rachel Evans,Germany,Munich
13,1,5953,Classic Wooden Bed,Bedroom Furniture,299.99,2021-02-04T18:51:52.000-06:00,Mona Hall,Germany,Berlin
17,1,5958,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-25T04:29:57.000-05:00,Quinn Baker,Australia,Perth
20,1,5961,Classic Wooden Bed,Bedroom Furniture,299.99,2020-03-09T07:19:28.000-05:00,Tina Rodriguez,USA,Chicago
20,1,5980,Classic Wooden Bed,Bedroom Furniture,299.99,2020-02-10T23:30:20.000-06:00,Tina Rodriguez,USA,Chicago
7,1,6005,Classic Wooden Bed,Bedroom Furniture,299.99,2021-08-20T21:09:53.000-05:00,Grace Thompson,Germany,Frankfurt
12,1,6030,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-13T19:35:33.000-05:00,Liam Walker,Australia,Adelaide
10,1,6072,Classic Wooden Bed,Bedroom Furniture,299.99,2020-12-17T23:19:52.000-06:00,Jack Lewis,Australia,Perth
10,1,6083,Classic Wooden Bed,Bedroom Furniture,299.99,2021-10-18T21:53:41.000-05:00,Jack Lewis,Australia,Perth
12,1,6087,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-05T11:56:32.000-05:00,Liam Walker,Australia,Adelaide
12,1,6159,Classic Wooden Bed,Bedroom Furniture,299.99,2021-01-14T17:48:18.000-06:00,Liam Walker,Australia,Adelaide
11,1,6163,Classic Wooden Bed,Bedroom Furniture,299.99,2021-01-18T06:00:13.000-06:00,Karen Young,Germany,Frankfurt
5,1,6200,Classic Wooden Bed,Bedroom Furniture,299.99,2021-10-24T15:50:49.000-05:00,Eva Garcia,Germany,Cologne
16,1,6206,Classic Wooden Bed,Bedroom Furniture,299.99,2021-07-22T01:37:01.000-05:00,Peter Adams,Australia,Perth
16,1,6207,Classic Wooden Bed,Bedroom Furniture,299.99,2021-04-03T08:20:31.000-05:00,Peter Adams,Australia,Perth
18,1,6228,Classic Wooden Bed,Bedroom Furniture,299.99,2020-06-23T22:40:20.000-05:00,Rachel Evans,Germany,Munich
6,1,6230,Classic Wooden Bed,Bedroom Furniture,299.99,2020-03-07T21:37:31.000-06:00,Frank Wilson,Canada,Calgary
3,10,5646,Metal Bed Frame,Bedroom Furniture,149.99,2021-05-07T19:41:32.000-05:00,Catherine Lee,Canada,Toronto
3,10,5649,Metal Bed Frame,Bedroom Furniture,149.99,2021-09-14T22:31:36.000-05:00,Catherine Lee,Canada,Toronto
11,10,5664,Metal Bed Frame,Bedroom Furniture,149.99,2021-06-07T19:59:53.000-05:00,Karen Young,Germany,Frankfurt
16,10,5690,Metal Bed Frame,Bedroom Furniture,149.99,2020-09-09T14:24:45.000-05:00,Peter Adams,Australia,Perth
12,10,5747,Metal Bed Frame,Bedroom Furniture,149.99,2020-11-10T23:27:51.000-06:00,Liam Walker,Australia,Adelaide
10,10,5761,Metal Bed Frame,Bedroom Furniture,149.99,2021-05-24T15:42:09.000-05:00,Jack Lewis,Australia,Perth
4,10,5764,Metal Bed Frame,Bedroom Furniture,149.99,2020-08-19T02:28:20.000-05:00,Daniel Brown,Australia,Melbourne
1,10,5777,Metal Bed Frame,Bedroom Furniture,149.99,2020-07-17T18:12:39.000-05:00,Alice Johnson,USA,Phoenix
16,10,5779,Metal Bed Frame,Bedroom Furniture,149.99,2020-09-03T01:30:39.000-05:00,Peter Adams,Australia,Perth
10,10,5785,Metal Bed Frame,Bedroom Furniture,149.99,2020-12-27T23:57:23.000-06:00,Jack Lewis,Australia,Perth
4,10,5806,Metal Bed Frame,Bedroom Furniture,149.99,2020-09-22T22:06:09.000-05:00,Daniel Brown,Australia,Melbourne
7,10,5821,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-05T17:02:14.000-06:00,Grace Thompson,Germany,Frankfurt
8,10,5834,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-01T23:39:41.000-05:00,Harry Martinez,Canada,Vancouver
3,10,5839,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-20T15:25:25.000-05:00,Catherine Lee,Canada,Toronto
17,10,5861,Metal Bed Frame,Bedroom Furniture,149.99,2020-10-19T00:28:28.000-05:00,Quinn Baker,Australia,Perth
13,10,5879,Metal Bed Frame,Bedroom Furniture,149.99,2020-02-05T15:37:24.000-06:00,Mona Hall,Germany,Berlin
18,10,5882,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-21T04:58:23.000-05:00,Rachel Evans,Germany,Munich
14,10,5902,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-02T20:06:01.000-06:00,Nathan King,Canada,Calgary
17,10,5906,Metal Bed Frame,Bedroom Furniture,149.99,2021-08-15T17:44:06.000-05:00,Quinn Baker,Australia,Perth
17,10,5964,Metal Bed Frame,Bedroom Furniture,149.99,2021-08-06T07:23:49.000-05:00,Quinn Baker,Australia,Perth
12,10,5984,Metal Bed Frame,Bedroom Furniture,149.99,2021-11-10T15:02:57.000-06:00,Liam Walker,Australia,Adelaide
11,10,6006,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-22T08:45:59.000-05:00,Karen Young,Germany,Frankfurt
14,10,6050,Metal Bed Frame,Bedroom Furniture,149.99,2021-02-21T22:19:04.000-06:00,Nathan King,Canada,Calgary
11,10,6065,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-01T00:30:11.000-06:00,Karen Young,Germany,Frankfurt
4,10,6066,Metal Bed Frame,Bedroom Furniture,149.99,2020-03-09T03:47:24.000-05:00,Daniel Brown,Australia,Melbourne
13,10,6100,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-19T04:49:59.000-06:00,Mona Hall,Germany,Berlin
6,10,6126,Metal Bed Frame,Bedroom Furniture,149.99,2021-10-26T20:06:09.000-05:00,Frank Wilson,Canada,Calgary
13,10,6131,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-15T12:30:21.000-05:00,Mona Hall,Germany,Berlin
18,10,6133,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-30T20:17:43.000-06:00,Rachel Evans,Germany,Munich
2,10,6149,Metal Bed Frame,Bedroom Furniture,149.99,2020-06-04T04:55:10.000-05:00,Bob Smith,USA,Los Angeles
18,10,6158,Metal Bed Frame,Bedroom Furniture,149.99,2021-12-23T12:35:59.000-06:00,Rachel Evans,Germany,Munich
16,10,6160,Metal Bed Frame,Bedroom Furniture,149.99,2021-04-15T16:19:17.000-05:00,Peter Adams,Australia,Perth
8,10,6179,Metal Bed Frame,Bedroom Furniture,149.99,2021-03-15T12:59:49.000-05:00,Harry Martinez,Canada,Vancouver
18,10,6188,Metal Bed Frame,Bedroom Furniture,149.99,2020-04-12T21:18:37.000-05:00,Rachel Evans,Germany,Munich
8,10,6201,Metal Bed Frame,Bedroom Furniture,149.99,2020-11-02T07:01:54.000-06:00,Harry Martinez,Canada,Vancouver
16,10,6248,Metal Bed Frame,Bedroom Furniture,149.99,2020-01-04T04:15:22.000-06:00,Peter Adams,Australia,Perth
15,3,5637,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-20T02:42:38.000-05:00,Olivia Scott,Canada,Calgary
13,3,5676,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-05T19:32:19.000-05:00,Mona Hall,Germany,Berlin
7,3,5685,L-Shaped Sofa,Living Room Furniture,499.99,2021-01-03T10:34:14.000-06:00,Grace Thompson,Germany,Frankfurt
12,3,5697,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-10T02:52:59.000-05:00,Liam Walker,Australia,Adelaide
19,3,5711,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-10T09:27:46.000-06:00,Sam Phillips,Canada,Montreal
7,3,5714,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-18T07:16:21.000-05:00,Grace Thompson,Germany,Frankfurt
18,3,5752,L-Shaped Sofa,Living Room Furniture,499.99,2020-07-02T00:01:02.000-05:00,Rachel Evans,Germany,Munich
18,3,5768,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-11T12:56:55.000-05:00,Rachel Evans,Germany,Munich
20,3,5782,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-17T12:50:12.000-05:00,Tina Rodriguez,USA,Chicago
2,3,5817,L-Shaped Sofa,Living Room Furniture,499.99,2021-10-24T20:27:38.000-05:00,Bob Smith,USA,Los Angeles
2,3,5820,L-Shaped Sofa,Living Room Furniture,499.99,2021-02-16T17:46:23.000-06:00,Bob Smith,USA,Los Angeles
4,3,5877,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-18T00:10:59.000-06:00,Daniel Brown,Australia,Melbourne
9,3,5900,L-Shaped Sofa,Living Room Furniture,499.99,2021-08-24T23:40:29.000-05:00,Ivy Clark,Australia,Melbourne
18,3,5908,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-22T05:45:49.000-05:00,Rachel Evans,Germany,Munich
15,3,5922,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-26T02:40:35.000-05:00,Olivia Scott,Canada,Calgary
1,3,5930,L-Shaped Sofa,Living Room Furniture,499.99,2021-01-01T04:38:07.000-06:00,Alice Johnson,USA,Phoenix
15,3,5969,L-Shaped Sofa,Living Room Furniture,499.99,2020-04-26T05:47:55.000-05:00,Olivia Scott,Canada,Calgary
15,3,5973,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-05T07:06:17.000-06:00,Olivia Scott,Canada,Calgary
8,3,5990,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-27T07:42:41.000-05:00,Harry Martinez,Canada,Vancouver
15,3,5997,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-04T16:24:35.000-06:00,Olivia Scott,Canada,Calgary
9,3,6003,L-Shaped Sofa,Living Room Furniture,499.99,2021-01-19T02:46:16.000-06:00,Ivy Clark,Australia,Melbourne
14,3,6014,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-22T17:48:13.000-05:00,Nathan King,Canada,Calgary
13,3,6034,L-Shaped Sofa,Living Room Furniture,499.99,2020-03-22T06:00:44.000-05:00,Mona Hall,Germany,Berlin
11,3,6051,L-Shaped Sofa,Living Room Furniture,499.99,2020-11-07T00:29:41.000-06:00,Karen Young,Germany,Frankfurt
12,3,6091,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-16T11:08:30.000-05:00,Liam Walker,Australia,Adelaide
1,3,6101,L-Shaped Sofa,Living Room Furniture,499.99,2020-01-31T02:40:37.000-06:00,Alice Johnson,USA,Phoenix
14,3,6117,L-Shaped Sofa,Living Room Furniture,499.99,2020-08-01T01:17:22.000-05:00,Nathan King,Canada,Calgary
1,3,6136,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-03T15:55:24.000-05:00,Alice Johnson,USA,Phoenix
2,3,6165,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-28T06:46:33.000-05:00,Bob Smith,USA,Los Angeles
19,3,6173,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-15T14:54:42.000-05:00,Sam Phillips,Canada,Montreal
2,3,6178,L-Shaped Sofa,Living Room Furniture,499.99,2021-07-27T15:31:47.000-05:00,Bob Smith,USA,Los Angeles
20,3,6183,L-Shaped Sofa,Living Room Furniture,499.99,2020-05-30T13:08:19.000-05:00,Tina Rodriguez,USA,Chicago
18,3,6197,L-Shaped Sofa,Living Room Furniture,499.99,2020-07-01T05:03:01.000-05:00,Rachel Evans,Germany,Munich
15,3,6211,L-Shaped Sofa,Living Room Furniture,499.99,2021-06-07T09:23:54.000-05:00,Olivia Scott,Canada,Calgary
5,3,6226,L-Shaped Sofa,Living Room Furniture,499.99,2021-09-16T18:47:59.000-05:00,Eva Garcia,Germany,Cologne
3,3,6236,L-Shaped Sofa,Living Room Furniture,499.99,2021-03-14T12:17:30.000-05:00,Catherine Lee,Canada,Toronto
7,3,6243,L-Shaped Sofa,Living Room Furniture,499.99,2021-12-13T01:14:21.000-06:00,Grace Thompson,Germany,Frankfurt
5,12,5628,Upholstered Bench,Entryway Furniture,99.99,2020-10-30T12:48:38.000-05:00,Eva Garcia,Germany,Cologne
6,12,5641,Upholstered Bench,Entryway Furniture,99.99,2020-05-10T07:30:38.000-05:00,Frank Wilson,Canada,Calgary
19,12,5647,Upholstered Bench,Entryway Furniture,99.99,2021-05-24T13:44:19.000-05:00,Sam Phillips,Canada,Montreal
8,12,5657,Upholstered Bench,Entryway Furniture,99.99,2021-11-09T10:51:03.000-06:00,Harry Martinez,Canada,Vancouver
12,12,5673,Upholstered Bench,Entryway Furniture,99.99,2021-07-14T17:41:33.000-05:00,Liam Walker,Australia,Adelaide
11,12,5702,Upholstered Bench,Entryway Furniture,99.99,2020-05-07T21:14:14.000-05:00,Karen Young,Germany,Frankfurt
2,12,5731,Upholstered Bench,Entryway Furniture,99.99,2021-11-25T18:04:18.000-06:00,Bob Smith,USA,Los Angeles
10,12,5847,Upholstered Bench,Entryway Furniture,99.99,2021-07-16T08:09:14.000-05:00,Jack Lewis,Australia,Perth
18,12,5849,Upholstered Bench,Entryway Furniture,99.99,2020-11-27T10:01:45.000-06:00,Rachel Evans,Germany,Munich
3,12,5852,Upholstered Bench,Entryway Furniture,99.99,2020-07-27T06:27:28.000-05:00,Catherine Lee,Canada,Toronto
8,12,5857,Upholstered Bench,Entryway Furniture,99.99,2020-08-03T15:51:45.000-05:00,Harry Martinez,Canada,Vancouver
14,12,5887,Upholstered Bench,Entryway Furniture,99.99,2021-09-09T12:55:26.000-05:00,Nathan King,Canada,Calgary
7,12,5890,Upholstered Bench,Entryway Furniture,99.99,2021-11-12T12:21:59.000-06:00,Grace Thompson,Germany,Frankfurt
15,12,5892,Upholstered Bench,Entryway Furniture,99.99,2020-02-15T02:26:30.000-06:00,Olivia Scott,Canada,Calgary
12,12,5901,Upholstered Bench,Entryway Furniture,99.99,2020-05-28T11:16:10.000-05:00,Liam Walker,Australia,Adelaide
18,12,5927,Upholstered Bench,Entryway Furniture,99.99,2021-04-23T11:25:36.000-05:00,Rachel Evans,Germany,Munich
17,12,5932,Upholstered Bench,Entryway Furniture,99.99,2021-06-02T16:09:38.000-05:00,Quinn Baker,Australia,Perth
9,12,5942,Upholstered Bench,Entryway Furniture,99.99,2020-10-08T15:41:30.000-05:00,Ivy Clark,Australia,Melbourne
10,12,5945,Upholstered Bench,Entryway Furniture,99.99,2021-04-06T16:52:40.000-05:00,Jack Lewis,Australia,Perth
6,12,5954,Upholstered Bench,Entryway Furniture,99.99,2020-07-03T02:56:05.000-05:00,Frank Wilson,Canada,Calgary
16,12,6013,Upholstered Bench,Entryway Furniture,99.99,2021-02-14T14:09:17.000-06:00,Peter Adams,Australia,Perth
13,12,6037,Upholstered Bench,Entryway Furniture,99.99,2021-06-07T08:56:16.000-05:00,Mona Hall,Germany,Berlin
5,12,6038,Upholstered Bench,Entryway Furniture,99.99,2020-02-22T10:39:27.000-06:00,Eva Garcia,Germany,Cologne
11,12,6044,Upholstered Bench,Entryway Furniture,99.99,2021-06-26T02:39:37.000-05:00,Karen Young,Germany,Frankfurt
13,12,6055,Upholstered Bench,Entryway Furniture,99.99,2020-06-27T05:57:26.000-05:00,Mona Hall,Germany,Berlin
7,12,6056,Upholstered Bench,Entryway Furniture,99.99,2021-09-07T04:40:32.000-05:00,Grace Thompson,Germany,Frankfurt
15,12,6077,Upholstered Bench,Entryway Furniture,99.99,2020-09-02T07:56:37.000-05:00,Olivia Scott,Canada,Calgary
12,12,6086,Upholstered Bench,Entryway Furniture,99.99,2020-02-21T20:34:32.000-06:00,Liam Walker,Australia,Adelaide
10,12,6115,Upholstered Bench,Entryway Furniture,99.99,2020-12-30T14:28:40.000-06:00,Jack Lewis,Australia,Perth
8,12,6130,Upholstered Bench,Entryway Furniture,99.99,2021-03-01T11:01:56.000-06:00,Harry Martinez,Canada,Vancouver
9,12,6135,Upholstered Bench,Entryway Furniture,99.99,2021-01-07T14:44:12.000-06:00,Ivy Clark,Australia,Melbourne
13,12,6137,Upholstered Bench,Entryway Furniture,99.99,2021-09-06T05:14:15.000-05:00,Mona Hall,Germany,Berlin
11,12,6176,Upholstered Bench,Entryway Furniture,99.99,2021-10-02T02:47:59.000-05:00,Karen Young,Germany,Frankfurt
20,12,6177,Upholstered Bench,Entryway Furniture,99.99,2021-04-26T01:25:45.000-05:00,Tina Rodriguez,USA,Chicago
9,12,6238,Upholstered Bench,Entryway Furniture,99.99,2021-05-21T03:03:04.000-05:00,Ivy Clark,Australia,Melbourne
15,8,5684,Modular Bookcase,Home Office Furniture,199.99,2021-12-21T03:31:37.000-06:00,Olivia Scott,Canada,Calgary
18,8,5712,Modular Bookcase,Home Office Furniture,199.99,2020-11-30T05:48:53.000-06:00,Rachel Evans,Germany,Munich
1,8,5728,Modular Bookcase,Home Office Furniture,199.99,2020-03-28T17:14:22.000-05:00,Alice Johnson,USA,Phoenix
6,8,5733,Modular Bookcase,Home Office Furniture,199.99,2021-03-21T21:33:38.000-05:00,Frank Wilson,Canada,Calgary
1,8,5837,Modular Bookcase,Home Office Furniture,199.99,2020-01-09T00:20:14.000-06:00,Alice Johnson,USA,Phoenix
